销售日期,分类,实际日销量,主模型拟合日销量,主模型销量尺度残差,主模型残差
2021-02-02,花菜类,41.328,32.45487870603568,8.873121293964324,0.40184181294143206
2021-02-03,花菜类,84.615,38.692967357595435,45.92203264240456,0.942606048133416
2021-02-04,花菜类,69.983,38.20102822500881,31.78197177499119,0.7655422770463045
2021-02-05,花菜类,58.169,44.34694179584129,13.822058204158708,0.43146117030001285
2021-02-06,花菜类,75.497,59.708209292705966,15.788790707294034,0.3947757541002783
2021-02-07,花菜类,53.682,54.36781848026586,-0.6858184802658585,0.14745769680303766
2021-02-08,花菜类,122.215,40.567779403191494,81.64722059680851,1.2629600017917841
2021-02-09,花菜类,139.056,39.76434792363398,99.29165207636603,1.412058353439019
2021-02-10,花菜类,167.055,35.13408938761779,131.92091061238222,1.7193035865035973
2021-02-13,花菜类,22.759,62.643371450313346,-39.884371450313346,-0.8523448475449817
2021-02-14,花菜类,11.692,52.5381237121516,-40.8461237121516,-1.3424818709937059
2021-02-15,花菜类,41.123,40.014870141401985,1.1081298585980122,0.18746879088804258
2021-02-16,花菜类,40.493,39.43911570207419,1.053884297925812,0.1865233653014804
2021-02-17,花菜类,33.589,42.133842380710476,-8.544842380710477,-0.06650028860669055
2021-02-18,花菜类,56.001,49.19348746678963,6.807512533210371,0.2897606553126826
2021-02-19,花菜类,47.197,62.17888177746253,-14.981881777462526,-0.1155327358128857
2021-02-20,花菜类,39.445,78.47432275138985,-39.02932275138985,-0.5277118222547514
2021-02-21,花菜类,35.248,67.90608602598425,-32.658086025984254,-0.49556451891241204
2021-02-22,花菜类,30.813,51.52021564580399,-20.707215645803988,-0.353885234837525
2021-02-23,花菜类,24.456,53.306371984522855,-28.850371984522855,-0.6190279350963004
2021-02-24,花菜类,37.41,54.34297253532801,-16.932972535328012,-0.2132249028995199
2021-02-25,花菜类,39.885,54.01303845054594,-14.128038450545944,-0.14307280307433867
2021-02-26,花菜类,70.064,53.12744975526194,16.93655024473805,0.43686772460710843
2021-02-27,花菜类,74.704,65.03640875429203,9.667591245707968,0.29873874423809976
2021-02-28,花菜类,54.673,63.07621658276228,-8.403216582762276,0.01717855765695342
2021-03-01,花菜类,28.579,22.4950613063926,6.083938693607401,0.3995287485325112
2021-03-02,花菜类,40.61,23.017552153682903,17.592447846317096,0.727909633463176
2021-03-03,花菜类,22.01,21.34383896751894,0.6661610324810603,0.19088612422855267
2021-03-04,花菜类,18.952,21.736701704662245,-2.7847017046622433,0.0230596659599982
2021-03-05,花菜类,41.955,25.498670023857326,16.456329976142673,0.6581236742146812
2021-03-06,花菜类,64.332,34.69962311255344,29.632376887446554,0.7774807028189685
2021-03-07,花菜类,84.586,40.908236657851916,43.67776334214808,0.886589694003197
2021-03-08,花菜类,45.65,25.806025640451185,19.843974359548813,0.7305479441966436
2021-03-09,花菜类,34.073,26.632625091345002,7.440374908654999,0.40652066413692234
2021-03-10,花菜类,25.101,23.16130392587801,1.93969607412199,0.2405770878593687
2021-03-11,花菜类,30.749,21.48643805486775,9.262561945132248,0.5185878792108372
2021-03-12,花菜类,31.282,24.39998690505044,6.88201309494956,0.40861261040099617
2021-03-13,花菜类,43.017,31.946630382352122,11.07036961764788,0.4576810302501175
2021-03-14,花菜类,41.13,29.033558538929512,12.09644146107049,0.5084377840574095
2021-03-15,花菜类,28.603,20.664598698199235,7.938401301800766,0.4852419328193056
2021-03-16,花菜类,19.792,21.552620724413128,-1.7606207244131262,0.0749327489224565
2021-03-17,花菜类,29.326,19.787040003927984,9.538959996072016,0.5535996701885257
2021-03-18,花菜类,29.081,21.888497255894116,7.192502744105884,0.4442761343602246
2021-03-19,花菜类,42.902,28.655383913434743,14.246616086565258,0.5637294529679524
2021-03-20,花菜类,34.377,33.71960639941065,0.6573936005893515,0.17946062943193208
2021-03-21,花菜类,51.413,35.01180976826245,16.401190231737544,0.5443579860145311
2021-03-22,花菜类,30.625,20.75395495275748,9.871045047242522,0.5492321939868887
2021-03-23,花菜类,28.634,20.573361510305972,8.060638489694028,0.49075006829478696
2021-03-24,花菜类,27.331,20.58087196052035,6.750128039479648,0.4438118440441037
2021-03-25,花菜类,25.174,20.30648006843637,4.867519931563628,0.37502401933568974
2021-03-26,花菜类,48.956,22.40564628386071,26.55035371613929,0.9417612959483721
2021-03-27,花菜类,51.805,28.627339073782444,23.177660926217555,0.7532768505695007
2021-03-28,花菜类,50.119,27.512465806754605,22.606534193245395,0.7599133274576082
2021-03-29,花菜类,60.434,20.30536642480762,40.12863357519238,1.2508190072274203
2021-03-30,花菜类,26.924,17.834168951187266,9.089831048812734,0.5720542147061503
2021-03-31,花菜类,28.74,17.00165079380781,11.73834920619219,0.6851317895606899
2021-04-01,花菜类,39.109,21.95669996430915,17.152300035690853,0.7374326428023998
2021-04-02,花菜类,69.53,32.599382922537416,36.930617077462585,0.9176173084436345
2021-04-03,花菜类,68.593,37.79473790844683,30.798262091553177,0.7561729583148389
2021-04-04,花菜类,71.456,37.18538072465283,34.27061927534717,0.8133185366624249
2021-04-05,花菜类,59.759,20.293283995766128,39.46571600423387,1.2401821671912754
2021-04-06,花菜类,13.13,26.121230098965494,-12.991230098965493,-0.5276963553560319
2021-04-07,花菜类,26.939,25.291789821793582,1.647210178206418,0.22324757444293875
2021-04-08,花菜类,22.294,23.160857359494756,-0.8668573594947553,0.12200626674106285
2021-04-09,花菜类,51.978,30.03217104523293,21.945828954767073,0.708703730645186
2021-04-10,花菜类,50.186,41.46594895263728,8.720051047362723,0.3510158738386888
2021-04-11,花菜类,47.112,42.995997142239666,4.116002857760336,0.2515730777668779
2021-04-12,花菜类,32.027,28.380252330899257,3.646747669100744,0.2810380879679282
2021-04-13,花菜类,28.593,30.392666419456063,-1.799666419456063,0.09911294328535636
2021-04-14,花菜类,30.12,29.53554093154324,0.5844590684567628,0.17974744117700725
2021-04-15,花菜类,27.05,31.675012137319676,-4.6250121373196755,0.002311249672117377
2021-04-16,花菜类,40.232,43.60661422221178,-3.3746142222117825,0.07960621144570279
2021-04-17,花菜类,77.636,54.46261155650069,23.173388443499306,0.5146691511490533
2021-04-18,花菜类,48.315,50.88455636874429,-2.569556368744294,0.10833495892608846
2021-04-19,花菜类,25.092,39.75178855617,-14.65978855617,-0.2999534112076696
2021-04-20,花菜类,30.338,37.844040097334975,-7.506040097334974,-0.060920100445185366
2021-04-21,花菜类,49.748,43.932716311868646,5.815283688131352,0.28446332675416386
2021-04-22,花菜类,34.615,45.940238140139826,-11.325238140139824,-0.12290191306876697
2021-04-23,花菜类,47.035,51.976561936606466,-4.941561936606469,0.06025147421071875
2021-04-24,花菜类,107.309,97.10019880691665,10.208801193083346,0.2601214541290453
2021-04-25,花菜类,94.264,90.61400603746839,3.6499939625316102,0.19964291705488169
2021-04-26,花菜类,43.118,59.643739094497384,-16.525739094497382,-0.16429628523388384
2021-04-27,花菜类,26.49,59.2553925817273,-32.7653925817273,-0.6449371328576299
2021-04-28,花菜类,29.405,45.93606308206669,-16.531063082066687,-0.2859334149560464
2021-04-29,花菜类,33.858,51.422133064211486,-17.56413306421149,-0.2577410221550025
2021-04-30,花菜类,38.125,61.168292111746176,-23.043292111746176,-0.31260636381015594
2021-05-01,花菜类,57.443,70.23572030507654,-12.792720305076543,-0.04091151231508139
2021-05-02,花菜类,36.466,62.22214657873604,-25.756146578736036,-0.3741783173066411
2021-05-03,花菜类,37.613,40.797508869363305,-3.184508869363306,0.07888106666787298
2021-05-04,花菜类,37.838,45.84561130607835,-8.007611306078346,-0.031813233172044875
2021-05-05,花菜类,34.156,41.24680645282217,-7.0908064528221715,-0.028483070643078534
2021-05-06,花菜类,21.199,34.68496242240397,-13.485962422403968,-0.3321998689166983
2021-05-07,花菜类,26.046,43.03234877987449,-16.98634877987449,-0.3419355707510343
2021-05-08,花菜类,28.122,58.97662292139682,-30.854622921396818,-0.5804366017796103
2021-05-09,花菜类,37.443,54.77252381305271,-17.32952381305271,-0.22021654756895126
2021-05-10,花菜类,30.866,37.64601063636406,-6.780010636364061,-0.03841938118997534
2021-05-11,花菜类,27.768,38.48928091066844,-10.72128091066844,-0.16634315229437924
2021-05-12,花菜类,19.252,36.74813818417428,-17.49613818417428,-0.48632025750981844
2021-05-13,花菜类,24.095,31.4544588086893,-7.3594588086893005,-0.10638404375652044
2021-05-14,花菜类,40.997,39.69226576699181,1.3047342330081904,0.19249489530367958
2021-05-15,花菜类,37.347,51.46697731608377,-14.11997731608377,-0.1605354440011637
2021-05-16,花菜类,52.382,44.468190397410694,7.913809602589303,0.3239412635980825
2021-05-17,花菜类,27.587,32.368205841354225,-4.781205841354225,0.0003203612235940234
2021-05-18,花菜类,31.098,29.75374866004085,1.3442513399591505,0.20434073277217024
2021-05-19,花菜类,33.901,32.33164173629217,1.5693582637078336,0.2075504952136975
2021-05-20,花菜类,17.189,31.814615221939295,-14.625615221939295,-0.45550378426171356
2021-05-21,花菜类,33.979,32.00751820939617,1.971481790603832,0.21992422125618605
2021-05-22,花菜类,34.962,40.12784500712056,-5.165845007120559,0.022343628617801148
2021-05-23,花菜类,64.231,37.93312253821807,26.297877461781923,0.6868136379472314
2021-05-24,花菜类,40.924,27.46325995060745,13.460740049392548,0.5590199321560321
2021-05-25,花菜类,29.554,27.552200626443657,2.0017993735563415,0.23028904229439373
2021-05-26,花菜类,46.547,27.264456239106377,19.28254376089362,0.695031023955579
2021-05-27,花菜类,43.952,26.481565699250048,17.47043430074995,0.6668016261865937
2021-05-28,花菜类,42.189,30.548382282754257,11.640617717245743,0.48300014621171217
2021-05-29,花菜类,52.779,48.68180278114125,4.097197218858753,0.24096043735910833
2021-05-30,花菜类,21.296,53.89563388607779,-32.59963388607779,-0.768377855242627
2021-05-31,花菜类,39.165,32.26148932713154,6.903510672868457,0.3540616065863751
2021-06-01,花菜类,41.593,38.014995041209744,3.5780049587902596,0.2501035494098893
2021-06-02,花菜类,43.414,37.19299827558418,6.221001724415821,0.3148137983377479
2021-06-03,花菜类,36.284,34.8143910684881,1.4696089315118996,0.20149838877379134
2021-06-04,花菜类,31.416,36.50033236155105,-5.084332361551052,0.01014830470249839
2021-06-05,花菜类,61.486,48.46227200035999,13.023727999640009,0.39817626206646084
2021-06-06,花菜类,42.143,52.033527604342865,-9.890527604342864,-0.05066732155496689
2021-06-07,花菜类,24.819,31.58580646904986,-6.766806469049861,-0.08094601467153906
2021-06-08,花菜类,25.106,35.20674174437926,-10.100741744379256,-0.1779783759283715
2021-06-09,花菜类,26.845,30.655990896359445,-3.8109908963594457,0.02740383281695946
2021-06-10,花菜类,13.847,33.54227104561439,-19.69527104561439,-0.7245855092172437
2021-06-11,花菜类,21.048,37.03348981700374,-15.985489817003742,-0.40486473594250727
2021-06-12,花菜类,52.462,53.50091939934007,-1.0389193993400667,0.14054261297818949
2021-06-13,花菜类,61.91,48.58984743998804,13.320152560011955,0.40241946262888906
2021-06-14,花菜类,73.037,33.60757457143516,39.42942542856485,0.936367040591958
2021-06-15,花菜类,45.326,30.803148942441943,14.522851057558057,0.5464162499019234
2021-06-16,花菜类,12.99,29.29157178849748,-16.301571788497476,-0.6529676379212552
2021-06-17,花菜类,20.793,31.364383278155966,-10.571383278155967,-0.2509042132416117
2021-06-18,花菜类,34.971,36.12546771706396,-1.154467717063966,0.1276734068415588
2021-06-19,花菜类,44.511,44.38180435190296,0.12919564809704553,0.16305912985820603
2021-06-20,花菜类,43.614,42.88573716544076,0.7282628345592386,0.17699124985173054
2021-06-21,花菜类,54.07,27.29894073997991,26.771059260020092,0.8435839564588017
2021-06-22,花菜类,26.162,28.51238619895918,-2.350386198959182,0.07412173370161135
2021-06-23,花菜类,57.723,28.14448749211911,29.578512507880887,0.8784565521799084
2021-06-24,花菜类,34.885,27.550580818942468,7.33441918105753,0.39618567342694533
2021-06-25,花菜类,40.437,32.179270171304495,8.257729828695503,0.3885750994610184
2021-06-26,花菜类,71.821,41.154272828849614,30.666727171150384,0.7170015089842883
2021-06-27,花菜类,56.542,39.59598729674394,16.94601270325606,0.5164082963608405
2021-06-28,花菜类,35.784,27.056041097537832,8.727958902462166,0.4397429087646212
2021-06-29,花菜类,34.383,27.48478986479487,6.898210135205133,0.38408185411940465
2021-06-30,花菜类,27.052,27.01376811173104,0.03823188826896029,0.161566627384103
2021-07-01,花菜类,33.72,44.43299967843543,-10.71299967843543,-0.11573894247252614
2021-07-02,花菜类,24.972,49.00228106590833,-24.030281065908326,-0.5139592984233796
2021-07-03,花菜类,48.497,70.23661612363416,-21.739616123634164,-0.21021547812010333
2021-07-04,花菜类,45.679,67.05483640517731,-21.37583640517731,-0.2237197109896356
2021-07-05,花菜类,66.355,49.36805582298156,16.986944177018444,0.45586789788844273
2021-07-06,花菜类,44.901,46.45902342691214,-1.5580234269121362,0.1260417125166744
2021-07-07,花菜类,40.488,46.172270370449695,-5.6842703704496955,0.028778578222794504
2021-07-08,花菜类,61.361,50.672815903207365,10.688184096792632,0.35153721663344006
2021-07-09,花菜类,28.476,54.75734325009083,-26.281343250090828,-0.4936975019808916
2021-07-10,花菜类,32.422,77.8728271358512,-45.4508271358512,-0.7160875162819353
2021-07-11,花菜类,48.854,82.57570761303185,-33.72170761303185,-0.364726928354981
2021-07-12,花菜类,4.027,44.35673014382525,-40.32973014382525,-2.239090412309919
2021-07-13,花菜类,16.472,51.92339332578667,-35.45139332578667,-0.9879551035790577
2021-07-14,花菜类,33.413,56.191662241377244,-22.778662241377248,-0.3596709876168731
2021-07-15,花菜类,13.019,53.62990459147433,-40.61090459147433,-1.255544651294203
2021-07-16,花菜类,39.074,60.39580339869986,-21.321803398699863,-0.2753099844337945
2021-07-17,花菜类,79.353,83.90333814766653,-4.550338147666537,0.10439320731022761
2021-07-18,花菜类,60.81,78.11102228271142,-17.301022282711415,-0.09022457436639719
2021-07-19,花菜类,34.935,51.43175529859839,-16.496755298598387,-0.2266142432883309
2021-07-20,花菜类,46.461,52.53223306433703,-6.071233064337029,0.03733866044229117
2021-07-21,花菜类,52.983,51.28287951098221,1.7001204890177846,0.1927664974058696
2021-07-22,花菜类,34.223,49.47608314983136,-15.253083149831362,-0.2084390976992454
2021-07-23,花菜类,21.488,51.76870837671355,-30.280708376713548,-0.7191388877901335
2021-07-24,花菜类,32.248,62.80398545833167,-30.55598545833167,-0.5064101545882056
2021-07-25,花菜类,45.96,58.18002832723761,-12.220028327237607,-0.07561833320629585
2021-07-26,花菜类,12.073,40.3754068359052,-28.302406835905202,-1.0470969498031946
2021-07-27,花菜类,38.891,40.84702336241389,-1.9560233624138945,0.11108126401192919
2021-07-28,花菜类,58.303,41.63544446535567,16.66755553464433,0.4968540688656624
2021-07-29,花菜类,31.376,42.13825782299918,-10.762257822999178,-0.1347604417015984
2021-07-30,花菜类,43.27,48.01198222048482,-4.7419822204848145,0.05616129865744934
2021-07-31,花菜类,47.859,62.946971724235745,-15.087971724235743,-0.11388111152787772
2021-08-01,花菜类,10.801,44.82170590642586,-34.02070590642586,-1.2629014527192273
2021-08-02,花菜类,2.36,30.31832402184387,-27.95832402184387,-2.3929383101147517
2021-08-03,花菜类,3.654,31.599952440791714,-27.945952440791714,-1.9971808038279844
2021-08-04,花菜类,1.055,31.727748847534272,-30.672748847534272,-3.2434985352495382
2021-08-05,花菜类,10.352,31.72487329063554,-21.37287329063554,-0.9597689280732333
2021-08-06,花菜类,28.948,35.345714954280496,-6.397714954280495,-0.039523696520850304
2021-08-07,花菜类,40.416,47.64439130459337,-7.228391304593373,-0.004386817139949262
2021-08-08,花菜类,50.406,44.82170590642586,5.584294093574137,0.27757004045520084
2021-08-09,花菜类,56.607,30.31832402184387,26.288675978156128,0.7845327233214165
2021-08-10,花菜类,10.586,31.513754918824812,-20.92775491882481,-0.9307393874057515
2021-08-11,花菜类,1.054,30.403839866823326,-29.349839866823327,-3.2018241079553555
2021-08-12,花菜类,12.87,30.219248141116758,-17.34924814111676,-0.6934277016443477
2021-08-13,花菜类,3.504,35.05634364928413,-31.55234364928413,-2.1428990588276093
2021-08-14,花菜类,16.528,47.64439130459337,-31.11639130459337,-0.8985566509307472
2021-08-15,花菜类,8.103,44.82170590642586,-36.71870590642586,-1.5503058116769761
2021-08-16,花菜类,6.045,30.31832402184387,-24.27332402184387,-1.4523684450855143
2021-08-17,花菜类,9.498,31.322195594850925,-21.824195594850927,-1.0330933667756783
