销售日期,单品编码,品类,正常销售量,正常售价中位数,正常销售额,正常销售成本额,最后销售时间,正常销量加权售价,当日批发价,单品加成率,折扣销售量,是否有折扣,折扣占比
2020-07-20,102900005116530,食用菌,12.325,19.8,244.03500000000003,147.9,2026-08-27 21:39:27.447,19.800000000000004,12.000000000000002,0.6500000000000001,1.01,是,0.07574053243344582
2020-07-20,102900005116547,食用菌,13.975,9.0,125.775,70.57375,2026-08-27 21:02:35.936,9.0,5.050000000000001,0.782178217821782,0.345,是,0.02409217877094972
2020-07-20,102900005116912,食用菌,1.481,14.0,20.734,11.58142,2026-08-27 20:27:16.768,14.0,7.819999999999999,0.7902813299232738,0.0,否,0.0
2020-07-20,102900005119944,食用菌,1.653,18.0,29.754,16.463880000000003,2026-08-27 20:28:56.535,18.0,9.960000000000003,0.8072289156626502,0.0,否,0.0
2020-07-20,102900005125815,食用菌,10.433,12.0,125.196,63.43264,2026-08-27 20:32:44.699,12.0,6.08,0.9736842105263157,1.395,是,0.11794048021643558
2020-07-20,102900011001806,食用菌,4.0,5.9,23.6,12.52,2026-08-27 20:23:38.144,5.9,3.13,0.8849840255591057,1.0,是,0.2
2020-07-20,106956146480197,食用菌,5.0,3.5,17.5,10.35,2026-08-27 19:48:28.576,3.5,2.07,0.6908212560386475,0.0,否,0.0
2020-07-21,102900005116899,水生根茎类,7.397,16.0,118.352,59.176,2026-08-27 19:36:25.781,16.0,8.0,1.0,0.432,是,0.055179460978413586
2020-07-21,102900005118824,水生根茎类,1.955,10.0,19.55,10.77205,2026-08-27 11:40:16.421,10.0,5.51,0.8148820326678767,0.351,是,0.15221162185602774
2020-07-21,102900051000944,水生根茎类,2.093,25.8,53.9994,41.86,2026-08-27 18:17:48.927,25.8,20.0,0.29000000000000004,0.516,是,0.19777692602529706
2020-07-21,102900005115762,花叶类,7.761,6.0,46.566,26.15457,2026-08-27 20:27:31.562,6.0,3.37,0.7804154302670623,0.0,否,0.0
2020-07-21,102900005115779,花叶类,32.514,10.0,325.14,216.54324,2026-08-27 20:33:26.890,9.999999999999998,6.659999999999999,0.5015015015015014,2.575,是,0.07338482145401692
2020-07-21,102900005115786,花叶类,9.848,4.0,39.392,21.37016,2026-08-27 15:08:51.873,4.0,2.1699999999999995,0.8433179723502309,1.181,是,0.1070813310363587
2020-07-21,102900005115793,花叶类,7.804,16.0,124.864,76.71332,2026-08-27 19:31:15.671,16.0,9.829999999999998,0.6276703967446595,0.0,否,0.0
2020-07-21,102900005115823,花叶类,14.373,7.0,100.611,76.60809,2026-08-27 18:29:01.649,7.000000000000001,5.330000000000001,0.3133208255159474,0.373,是,0.025294995252949953
2020-07-21,102900005115908,花叶类,11.105,8.0,88.84,48.08465,2026-08-27 20:09:00.017,8.0,4.33,0.8475750577367205,1.19,是,0.09678731191541276
2020-07-21,102900005115946,花叶类,3.21,7.0,22.47,13.770900000000001,2026-08-27 20:08:59.894,7.0,4.29,0.6317016317016317,0.0,否,0.0
2020-07-21,102900005115960,花叶类,20.93,4.0,83.72,37.674,2026-08-27 20:18:46.125,4.0,1.8,1.2222222222222223,1.482,是,0.06612529002320186
2020-07-21,102900005115984,花叶类,23.025,7.0,161.175,86.34375,2026-08-27 20:35:53.703,7.000000000000001,3.7500000000000004,0.8666666666666667,1.893,是,0.07596917890681436
2020-07-21,102900005118831,花叶类,11.0,6.9,75.9,44.77,2026-08-27 20:42:28.093,6.9,4.07,0.6953316953316953,3.0,是,0.21428571428571427
2020-07-21,102900005119975,花叶类,19.28,5.0,96.4,53.984,2026-08-27 19:37:05.585,5.0,2.8,0.7857142857142858,0.903,是,0.04474062329683397
2020-07-21,102900011008522,花叶类,20.742,8.0,165.936,96.24288,2026-08-27 20:21:21.062,8.0,4.64,0.7241379310344829,1.115,是,0.05101340531637462
2020-07-21,102900051010455,花叶类,18.918,9.0,170.262,100.45457999999999,2026-08-27 20:15:33.775,9.0,5.31,0.6949152542372883,0.768,是,0.03901249619018592
2020-07-21,102900005116714,花菜类,19.009,14.0,266.126,147.69993,2026-08-27 20:42:27.972,13.999999999999998,7.77,0.8018018018018016,3.0540000000000003,是,0.13842179214068803
2020-07-21,102900011009970,花菜类,25.888,6.0,155.328,87.24256,2026-08-27 20:53:17.417,6.0,3.3699999999999997,0.7804154302670625,1.054,是,0.03912107490164056
2020-07-21,102900005116257,茄类,11.416,8.0,91.328,58.678239999999995,2026-08-27 21:39:28.578,8.0,5.14,0.556420233463035,0.0,否,0.0
2020-07-21,102900005116509,茄类,8.190999999999999,5.6,45.86959999999999,24.573,2026-08-27 20:53:17.355,5.6,3.0000000000000004,0.8666666666666663,1.093,是,0.11772942697113314
2020-07-21,102900011009444,茄类,5.983,10.0,59.83,26.684179999999998,2026-08-27 20:13:30.671,10.0,4.46,1.2421524663677128,0.411,是,0.06427901157335002
2020-07-21,102900005116226,辣椒类,3.471,8.0,27.768,17.56326,2026-08-27 20:59:57.046,8.0,5.06,0.5810276679841899,0.0,否,0.0
2020-07-21,102900005116233,辣椒类,1.33,14.0,18.619999999999997,11.570999999999998,2026-08-27 19:10:17.968,13.999999999999996,8.699999999999998,0.6091954022988506,0.236,是,0.1507024265644955
2020-07-21,102900005116943,辣椒类,0.971,16.0,15.536,8.65161,2026-08-27 21:06:44.403,16.0,8.91,0.7957351290684624,0.0,否,0.0
2020-07-21,102900005117056,辣椒类,27.496,9.0,247.464,159.4768,2026-08-27 20:13:33.218,9.0,5.8,0.5517241379310345,1.503,是,0.051829373426669885
2020-07-21,102900005117209,辣椒类,0.9099999999999999,19.8,18.018,11.4205,2026-08-27 20:53:38.906,19.800000000000004,12.550000000000002,0.5776892430278884,0.0,否,0.0
2020-07-21,102900005123880,辣椒类,1.323,10.0,13.23,5.278770000000001,2026-08-27 20:59:41.828,10.0,3.9900000000000007,1.5062656641604004,0.0,否,0.0
2020-07-21,102900005125808,辣椒类,1.936,19.8,38.3328,19.766560000000002,2026-08-27 20:56:35.642,19.8,10.21,0.9392752203721841,0.076,是,0.03777335984095427
2020-07-21,102900011000328,辣椒类,11.763,9.0,105.867,62.10864,2026-08-27 20:19:02.750,9.0,5.28,0.7045454545454544,1.225,是,0.0943178318447798
2020-07-21,102900011001219,辣椒类,0.512,18.0,9.216000000000001,5.8112,2026-08-27 17:59:06.937,18.0,11.35,0.5859030837004406,0.0,否,0.0
2020-07-21,102900051004294,辣椒类,4.074,12.0,48.888,25.6662,2026-08-27 20:22:06.039,12.0,6.3,0.9047619047619049,0.167,是,0.039377505305352514
2020-07-21,102900005116530,食用菌,11.193,19.8,221.6214,134.316,2026-08-27 21:20:19.343,19.8,12.0,0.6500000000000001,0.784,是,0.06545879602571596
2020-07-21,102900005116547,食用菌,13.05,9.0,117.45,65.9025,2026-08-27 21:06:44.460,9.0,5.05,0.7821782178217822,0.5569999999999999,是,0.04093481296391562
2020-07-21,102900005116912,食用菌,1.059,14.0,14.826,8.30256,2026-08-27 19:22:22.391,14.000000000000002,7.84,0.785714285714286,0.40800000000000003,是,0.278118609406953
2020-07-21,102900005119944,食用菌,1.413,18.0,25.434,14.073480000000002,2026-08-27 19:31:07.606,18.0,9.96,0.8072289156626504,0.161,是,0.102287166454892
2020-07-21,102900005125815,食用菌,10.312,12.0,123.744,62.9032,2026-08-27 19:48:12.354,12.0,6.1000000000000005,0.9672131147540981,0.968,是,0.08581560283687943
2020-07-21,102900011001806,食用菌,3.0,5.9,17.700000000000003,9.42,2026-08-27 18:33:00.906,5.900000000000001,3.14,0.8789808917197455,1.0,是,0.25
2020-07-21,106956146480197,食用菌,2.0,3.5,7.0,4.14,2026-08-27 20:53:17.557,3.5,2.07,0.6908212560386475,0.0,否,0.0
2020-07-22,102900005116899,水生根茎类,6.344,16.0,101.504,50.752,2026-08-27 18:53:36.187,16.0,8.0,1.0,1.051,是,0.1421230561189993
2020-07-22,102900005118824,水生根茎类,2.521,12.0,30.252,13.91592,2026-08-27 19:59:31.920,12.0,5.5200000000000005,1.1739130434782608,0.0,否,0.0
2020-07-22,102900051000944,水生根茎类,1.134,29.8,33.7932,22.68,2026-08-27 15:44:35.436,29.8,20.0,0.49,0.0,否,0.0
2020-07-22,102900005115762,花叶类,3.143,6.0,18.858,11.000499999999999,2026-08-27 19:42:13.159,6.000000000000001,3.5,0.7142857142857146,0.752,是,0.19306803594351735
2020-07-22,102900005115779,花叶类,26.902,10.0,269.02,175.93908,2026-08-27 20:37:31.359,9.999999999999998,6.539999999999999,0.5290519877675841,3.779,是,0.12317069195919297
2020-07-22,102900005115786,花叶类,20.378,4.0,81.512,44.220259999999996,2026-08-27 20:45:10.451,4.0,2.17,0.8433179723502304,1.005,是,0.04699995323387737
2020-07-22,102900005115793,花叶类,7.185,16.0,114.96,70.77225,2026-08-27 20:28:59.498,16.0,9.85,0.6243654822335025,0.745,是,0.09394703656998739
2020-07-22,102900005115823,花叶类,13.227,7.0,92.589,60.447390000000006,2026-08-27 18:57:54.201,7.0,4.57,0.5317286652078774,0.889,是,0.06297818078775858
2020-07-22,102900005115908,花叶类,9.136,8.0,73.088,38.3712,2026-08-27 20:30:19.668,8.0,4.2,0.9047619047619047,0.263,是,0.02798170018087031
2020-07-22,102900005115946,花叶类,5.232,7.0,36.623999999999995,22.4976,2026-08-27 18:39:49.233,6.999999999999999,4.3,0.6279069767441858,0.0,否,0.0
2020-07-22,102900005115960,花叶类,21.586,4.0,86.344,38.854800000000004,2026-08-27 18:26:37.389,4.0,1.8000000000000003,1.2222222222222219,2.588,是,0.10705716885910482
2020-07-22,102900005115984,花叶类,15.377,8.0,123.016,57.66375,2026-08-27 20:40:23.276,8.0,3.75,1.1333333333333333,0.477,是,0.030087044279046293
2020-07-22,102900005118831,花叶类,13.0,6.9,89.7,52.910000000000004,2026-08-27 19:17:11.465,6.9,4.07,0.6953316953316953,2.0,是,0.13333333333333333
2020-07-22,102900005119975,花叶类,26.177,5.0,130.885,73.2956,2026-08-27 19:19:51.509,5.0,2.8,0.7857142857142858,11.959,是,0.31358821061464237
2020-07-22,102900011008522,花叶类,18.686,8.0,149.488,93.42999999999999,2026-08-27 20:40:08.924,8.0,5.0,0.6000000000000001,1.6789999999999998,是,0.08244537196169899
2020-07-22,102900051010455,花叶类,25.426000000000002,9.0,228.834,135.01206,2026-08-27 20:51:33.871,9.0,5.31,0.6949152542372883,1.192,是,0.044781726651138325
2020-07-22,102900005116714,花菜类,23.685,14.0,331.59,183.55875,2026-08-27 20:41:32.151,14.0,7.750000000000001,0.8064516129032255,3.548,是,0.13028311240039658
2020-07-22,102900011009970,花菜类,25.154,6.0,150.924,84.76898,2026-08-27 20:48:36.022,6.0,3.37,0.7804154302670623,1.288,是,0.04871038499357083
2020-07-22,102900005116257,茄类,16.456,8.0,131.648,77.83688000000001,2026-08-27 20:24:38.623,8.0,4.73,0.6913319238900633,1.127,是,0.06409600181993973
2020-07-22,102900005116509,茄类,16.543,5.6,92.6408,50.29072,2026-08-27 20:22:59.717,5.6000000000000005,3.04,0.8421052631578949,0.0,否,0.0
2020-07-22,102900011009444,茄类,13.499,10.0,134.99,62.63536,2026-08-27 21:01:55.653,10.0,4.64,1.1551724137931036,0.622,是,0.04404787196374194
2020-07-22,102900005116226,辣椒类,2.525,10.0,25.25,12.776499999999999,2026-08-27 20:47:13.164,10.0,5.06,0.9762845849802373,0.491,是,0.16279840848806365
2020-07-22,102900005116233,辣椒类,2.729,16.0,43.664,24.0152,2026-08-27 17:44:31.169,16.0,8.799999999999999,0.8181818181818183,0.1,是,0.03534817956875221
2020-07-22,102900005116943,辣椒类,1.2449999999999999,16.0,19.919999999999998,11.341949999999999,2026-08-27 20:22:00.062,16.0,9.11,0.756311745334797,0.094,是,0.070201643017177
2020-07-22,102900005117056,辣椒类,26.684,9.0,240.156,146.762,2026-08-27 21:18:53.162,9.0,5.5,0.6363636363636365,2.873,是,0.09720201644280543
2020-07-22,102900005117209,辣椒类,0.46,19.8,9.108,5.1796,2026-08-27 19:49:50.076,19.8,11.26,0.7584369449378332,0.0,否,0.0
2020-07-22,102900005125808,辣椒类,3.538,19.8,70.0524,37.71508,2026-08-27 21:10:08.317,19.800000000000004,10.66,0.8574108818011261,0.137,是,0.03727891156462586
2020-07-22,102900011000328,辣椒类,31.824,8.0,254.592,161.34768,2026-08-27 21:31:43.123,8.0,5.069999999999999,0.5779092702169628,2.8449999999999998,是,0.08206178430297958
2020-07-22,102900011001219,辣椒类,1.959,18.0,35.262,22.11711,2026-08-27 19:54:38.809,18.0,11.29,0.5943312666076175,0.634,是,0.24450443501735442
2020-07-22,102900051004294,辣椒类,3.222,12.0,38.664,20.36304,2026-08-27 19:30:21.983,12.0,6.32,0.8987341772151898,0.0,否,0.0
2020-07-22,102900005116530,食用菌,14.287,19.8,282.8826,171.444,2026-08-27 21:12:53.601,19.8,11.999999999999998,0.6500000000000004,0.808,是,0.053527658164955284
2020-07-22,102900005116547,食用菌,17.908,9.0,161.172,90.25632,2026-08-27 21:20:06.600,9.0,5.04,0.7857142857142858,0.947,是,0.050225404402015374
2020-07-22,102900005116912,食用菌,1.474,14.0,20.636,11.556159999999998,2026-08-27 18:53:36.066,14.0,7.839999999999999,0.785714285714286,0.0,否,0.0
2020-07-22,102900005119944,食用菌,1.6400000000000001,18.0,29.52,16.3836,2026-08-27 19:24:24.084,18.0,9.99,0.8018018018018018,0.134,是,0.07553551296505073
2020-07-22,102900005125815,食用菌,16.521,10.0,165.21,98.63037,2026-08-27 20:50:21.982,10.0,5.97,0.6750418760469012,2.075,是,0.11158313615831363
2020-07-22,102900011001806,食用菌,4.0,5.9,23.6,12.64,2026-08-27 18:20:46.260,5.9,3.16,0.8670886075949367,0.0,否,0.0
2020-07-22,106956146480197,食用菌,7.0,3.5,24.5,14.56,2026-08-27 17:45:15.326,3.5,2.08,0.6826923076923077,0.0,否,0.0
2020-07-23,102900005116899,水生根茎类,7.659,16.0,122.544,61.272,2026-08-27 18:26:55.561,16.0,8.0,1.0,0.444,是,0.05479452054794521
2020-07-23,102900005118824,水生根茎类,2.314,12.0,27.768,15.01786,2026-08-27 16:35:29.880,12.0,6.49,0.8489984591679507,0.0,否,0.0
2020-07-23,102900011001561,水生根茎类,16.0,2.9,46.4,23.04,2026-08-27 18:35:35.428,2.9,1.44,1.0138888888888888,4.0,是,0.2
2020-07-23,102900005115762,花叶类,4.5,7.6,34.199999999999996,19.17,2026-08-27 19:02:24.827,7.599999999999999,4.260000000000001,0.7840375586854453,0.0,否,0.0
2020-07-23,102900005115779,花叶类,17.92,10.0,179.2,110.208,2026-08-27 20:47:59.514,9.999999999999998,6.1499999999999995,0.6260162601626014,2.1149999999999998,是,0.10556526079361117
2020-07-23,102900005115786,花叶类,12.263,4.0,49.052,31.8838,2026-08-27 19:48:53.483,4.0,2.6,0.5384615384615383,1.3820000000000001,是,0.10128252106998901
2020-07-23,102900005115793,花叶类,5.896,16.0,94.336,58.54728,2026-08-27 19:36:31.845,16.0,9.93,0.6112789526686808,0.9450000000000001,是,0.13813769916678847
2020-07-23,102900005115823,花叶类,12.108,9.0,108.97200000000001,50.73252000000001,2026-08-27 20:19:22.030,9.0,4.19,1.1479713603818613,0.212,是,0.017207792207792207
2020-07-23,102900005115908,花叶类,10.388,8.0,83.104,45.29168000000001,2026-08-27 17:12:13.745,8.0,4.36,0.8348623853211008,0.0,否,0.0
2020-07-23,102900005115946,花叶类,4.974,7.0,34.818000000000005,21.189239999999998,2026-08-27 19:19:41.236,7.000000000000001,4.26,0.6431924882629112,0.301,是,0.05706161137440758
2020-07-23,102900005115960,花叶类,11.358,4.0,45.432,22.716,2026-08-27 21:14:56.467,4.0,2.0,1.0,3.09,是,0.21387043189368768
2020-07-23,102900005115984,花叶类,16.717,8.0,133.736,71.38158999999999,2026-08-27 20:36:24.236,8.0,4.27,0.873536299765808,0.5640000000000001,是,0.03263700017360107
2020-07-23,102900005118831,花叶类,10.0,6.9,69.0,40.5,2026-08-27 21:10:53.320,6.9,4.05,0.7037037037037039,0.0,否,0.0
2020-07-23,102900005119975,花叶类,27.991,5.0,139.955,78.3748,2026-08-27 19:01:15.497,5.000000000000001,2.8,0.7857142857142863,17.06,是,0.3786819382477636
2020-07-23,102900011008522,花叶类,17.657,8.0,141.256,88.285,2026-08-27 20:53:32.995,8.0,5.0,0.6000000000000001,0.614,是,0.03360516665754474
2020-07-23,102900051010455,花叶类,20.604,9.0,185.436,98.28107999999999,2026-08-27 20:59:55.184,9.0,4.77,0.8867924528301889,1.782,是,0.07960332350576253
2020-07-23,102900005116714,花菜类,17.571,14.0,245.994,145.13646,2026-08-27 21:10:53.072,13.999999999999998,8.26,0.6949152542372881,0.336,是,0.0187636119953091
2020-07-23,102900011009970,花菜类,18.773,8.0,150.184,89.54720999999999,2026-08-27 21:06:46.217,8.0,4.77,0.6771488469601679,2.745,是,0.1275676178083465
2020-07-23,102900005116257,茄类,16.883,8.0,135.064,80.53191,2026-08-27 20:21:33.381,8.0,4.7700000000000005,0.6771488469601676,2.908,是,0.14693547572128746
2020-07-23,102900005116509,茄类,12.186,5.6,68.24159999999999,42.16356,2026-08-27 19:03:07.598,5.6,3.46,0.6184971098265895,0.52,是,0.04092554698567606
2020-07-23,102900011009444,茄类,11.645,10.0,116.45,53.91635,2026-08-27 20:23:40.436,10.0,4.63,1.159827213822894,0.0,否,0.0
2020-07-23,102900005116226,辣椒类,2.977,10.0,29.77,15.74833,2026-08-27 20:17:22.951,10.0,5.29,0.890359168241966,0.0,否,0.0
2020-07-23,102900005116233,辣椒类,3.605,18.0,64.89,43.11580000000001,2026-08-27 20:04:25.604,18.0,11.960000000000003,0.5050167224080264,0.0,否,0.0
2020-07-23,102900005116943,辣椒类,2.434,17.6,42.83840000000001,24.9485,2026-08-27 19:48:45.967,17.6,10.249999999999998,0.7170731707317077,0.21,是,0.0794251134644478
2020-07-23,102900005117056,辣椒类,24.578,9.0,221.202,139.35726,2026-08-27 20:57:14.717,9.0,5.67,0.5873015873015872,2.117,是,0.07930324030717363
2020-07-23,102900005117209,辣椒类,1.9649999999999999,19.8,38.907,22.45995,2026-08-27 21:19:35.955,19.8,11.43,0.7322834645669292,0.0,否,0.0
2020-07-23,102900005123880,辣椒类,0.421,10.0,4.21,1.48192,2026-08-27 14:51:52.123,10.0,3.52,1.8409090909090908,0.0,否,0.0
2020-07-23,102900005125808,辣椒类,3.393,19.8,67.1814,23.751,2026-08-27 21:08:28.634,19.8,7.000000000000001,1.8285714285714283,0.323,是,0.08692142088266955
2020-07-23,102900011000328,辣椒类,9.536999999999999,8.0,76.29599999999999,48.73407,2026-08-27 19:51:55.717,8.0,5.110000000000001,0.5655577299412913,0.802,是,0.0775703646387465
2020-07-23,102900011001219,辣椒类,0.267,18.0,4.806,3.1506000000000003,2026-08-27 14:50:14.983,18.0,11.8,0.5254237288135593,0.0,否,0.0
2020-07-23,102900051004294,辣椒类,4.684,12.0,56.208,29.5092,2026-08-27 20:21:09.826,12.0,6.3,0.9047619047619049,0.326,是,0.06506986027944112
2020-07-23,102900005116530,食用菌,9.239,19.8,182.9322,110.868,2026-08-27 21:29:29.667,19.799999999999997,11.999999999999998,0.6499999999999999,1.299,是,0.12326817232871512
2020-07-23,102900005116547,食用菌,16.292,9.0,146.62800000000001,86.83636,2026-08-27 19:40:36.312,9.0,5.329999999999999,0.6885553470919328,1.814,是,0.10018778305534076
2020-07-23,102900005116912,食用菌,2.734,14.0,38.275999999999996,21.680619999999998,2026-08-27 21:05:43.503,13.999999999999998,7.929999999999999,0.7654476670870114,0.32899999999999996,是,0.10741103493307215
2020-07-23,102900005119944,食用菌,1.375,18.0,24.75,13.791249999999998,2026-08-27 16:13:14.108,18.0,10.03,0.794616151545364,0.189,是,0.12084398976982097
2020-07-23,102900005125815,食用菌,14.087,10.0,140.87,79.30981,2026-08-27 21:08:28.698,10.0,5.63,0.7761989342806395,0.401,是,0.02767807840971839
2020-07-23,102900011001806,食用菌,4.0,5.9,23.6,12.8,2026-08-27 20:30:43.436,5.9,3.2,0.84375,0.0,否,0.0
2020-07-23,106956146480197,食用菌,5.0,3.5,17.5,10.649999999999999,2026-08-27 18:20:24.162,3.5,2.13,0.643192488262911,0.0,否,0.0
2020-07-24,102900005116899,水生根茎类,7.529,16.0,120.464,60.232,2026-08-27 18:54:32.748,16.0,8.0,1.0,0.757,是,0.09135891865797732
2020-07-24,102900005118824,水生根茎类,2.2279999999999998,12.0,26.736,15.32864,2026-08-27 18:02:00.044,12.000000000000002,6.880000000000001,0.7441860465116279,0.0,否,0.0
2020-07-24,102900051000944,水生根茎类,1.226,31.8,38.9868,26.971999999999998,2026-08-27 19:16:30.436,31.8,22.0,0.44545454545454555,0.0,否,0.0
2020-07-24,102900005115779,花叶类,19.754,10.0,197.54000000000002,121.48710000000001,2026-08-27 20:44:32.709,10.0,6.15,0.6260162601626016,1.514,是,0.07118675945081814
2020-07-24,102900005115786,花叶类,16.784,4.0,67.136,46.82736,2026-08-27 19:42:58.030,4.0,2.79,0.4336917562724014,0.779,是,0.04435460912144851
2020-07-24,102900005115793,花叶类,4.77,16.0,76.32,46.8414,2026-08-27 20:20:40.881,16.0,9.82,0.6293279022403258,0.62,是,0.1150278293135436
2020-07-24,102900005115823,花叶类,12.92,9.0,116.28,54.134800000000006,2026-08-27 21:09:18.451,9.0,4.19,1.1479713603818613,0.802,是,0.05844629062818832
2020-07-24,102900005115908,花叶类,9.36,8.0,74.88,40.6224,2026-08-27 20:56:54.170,8.0,4.34,0.8433179723502304,1.442,是,0.1334937974449176
2020-07-24,102900005115946,花叶类,1.8199999999999998,7.0,12.739999999999998,7.7168,2026-08-27 17:46:03.641,7.0,4.24,0.6509433962264151,0.0,否,0.0
2020-07-24,102900005115984,花叶类,18.949,8.0,151.592,82.80713,2026-08-27 20:10:40.592,8.0,4.37,0.8306636155606406,1.266,是,0.06262676230521888
2020-07-24,102900005118831,花叶类,9.0,6.9,62.1,36.27,2026-08-27 21:02:36.405,6.9,4.03,0.7121588089330024,2.0,是,0.18181818181818182
