销售日期,品类,固定篮子覆盖率,权重收缩系数,权重历史样本数,权重窗口天数
2021-11-12,花叶类,0.5638346746684522,0.5238095238095238,44,180
2021-11-13,花叶类,0.5791009918390103,0.5238095238095238,44,180
2021-11-14,花叶类,0.5859443591334406,0.5238095238095238,44,180
2021-11-15,花叶类,0.5596912421950349,0.5238095238095238,44,180
2021-11-16,花叶类,0.5639516794771399,0.5238095238095238,44,180
2021-11-17,花叶类,0.5704876577929697,0.5238095238095238,44,180
2021-11-18,花叶类,0.590821986718465,0.5238095238095238,44,180
2021-11-19,花叶类,0.5249693351880725,0.5238095238095238,44,180
2021-11-20,花叶类,0.7239908602774868,0.5238095238095238,44,180
2021-11-21,花叶类,0.592851719949315,0.5238095238095238,44,180
2021-11-22,花叶类,0.5520735893888091,0.5238095238095238,44,180
2021-11-23,花叶类,0.5440642517034755,0.5238095238095238,44,180
2021-11-24,花叶类,0.5424009236453848,0.5238095238095238,44,180
2021-11-25,花叶类,0.5826312512910378,0.5238095238095238,44,180
2021-11-26,花叶类,0.5897789711255048,0.5238095238095238,44,180
2021-11-27,花叶类,0.5653683778712784,0.5238095238095238,44,180
2021-11-28,花叶类,0.5858086108180127,0.5238095238095238,44,180
2021-11-29,花叶类,0.5841126145311281,0.5238095238095238,44,180
2021-11-30,花叶类,0.5689412562167828,0.5238095238095238,44,180
2021-12-01,花叶类,0.573251153435912,0.5238095238095238,44,180
2021-12-02,花叶类,0.5932536072911454,0.5238095238095238,44,180
2021-12-03,花叶类,0.5945204686519776,0.5238095238095238,44,180
2021-12-04,花叶类,0.5738289071236489,0.5238095238095238,44,180
2021-12-05,花叶类,0.5939755462013079,0.5238095238095238,44,180
2021-12-06,花叶类,0.5497229218192579,0.5238095238095238,44,180
2021-12-07,花叶类,0.5963554506439271,0.5238095238095238,44,180
2021-12-08,花叶类,0.5992870624539863,0.5180722891566265,43,180
2021-12-09,花叶类,0.5819964687123338,0.5238095238095238,44,180
2021-12-10,花叶类,0.5842224818493311,0.5238095238095238,44,180
2021-12-11,花叶类,0.6038141465509563,0.5180722891566265,43,180
2021-12-12,花叶类,0.6026924069585691,0.5180722891566265,43,180
2021-12-13,花叶类,0.5431574263859976,0.5180722891566265,43,180
2021-12-14,花叶类,0.586887590458494,0.5180722891566265,43,180
2021-12-15,花叶类,0.6388241789529006,0.5121951219512195,42,180
2021-12-16,花叶类,0.5828308174001571,0.5121951219512195,42,180
2021-12-17,花叶类,0.5051293690759813,0.5454545454545454,48,180
2021-12-18,花叶类,0.48934278634310513,0.5555555555555556,50,180
2021-12-19,花叶类,0.6147821095129372,0.5555555555555556,50,180
2021-12-20,花叶类,0.5380843869216748,0.5555555555555556,50,180
2021-12-21,花叶类,0.599729759700595,0.5555555555555556,50,180
2021-12-22,花叶类,0.5821732166778053,0.5555555555555556,50,180
2021-12-23,花叶类,0.5163156767095809,0.550561797752809,49,180
2021-12-24,花叶类,0.5001511073862983,0.550561797752809,49,180
2021-12-25,花叶类,0.6753650419735446,0.550561797752809,49,180
2021-12-26,花叶类,0.5501793437798743,0.550561797752809,49,180
2021-12-27,花叶类,0.5640583349870377,0.5555555555555556,50,180
2021-12-28,花叶类,0.7257286381362422,0.5555555555555556,50,180
2021-12-29,花叶类,0.5884033317197743,0.5555555555555556,50,180
2021-12-30,花叶类,0.554299725738859,0.5555555555555556,50,180
2021-12-31,花叶类,0.7287196493458672,0.5555555555555556,50,180
2022-01-01,花叶类,0.597428394861729,0.5555555555555556,50,180
2022-01-02,花叶类,0.617114151328298,0.5555555555555556,50,180
2022-01-03,花叶类,0.5902857728841288,0.5555555555555556,50,180
2022-01-04,花叶类,0.6193476519830179,0.5555555555555556,50,180
2022-01-05,花叶类,0.6210300869968626,0.5555555555555556,50,180
2022-01-06,花叶类,0.5379513634484813,0.5555555555555556,50,180
2022-01-07,花叶类,0.6331230359159368,0.5555555555555556,50,180
2022-01-08,花叶类,0.6271755733782806,0.5555555555555556,50,180
2022-01-09,花叶类,0.5230996299067877,0.550561797752809,49,180
2022-01-10,花叶类,0.5456738174468814,0.550561797752809,49,180
2022-01-11,花叶类,0.6315753679436337,0.550561797752809,49,180
2022-01-12,花叶类,0.6301236247621549,0.550561797752809,49,180
2022-01-13,花叶类,0.6322874448975815,0.550561797752809,49,180
2022-01-14,花叶类,0.6355857061043055,0.550561797752809,49,180
2022-01-15,花叶类,0.6184247870430459,0.5454545454545454,48,180
2022-01-16,花叶类,0.6110230529910343,0.5454545454545454,48,180
2022-01-17,花叶类,0.5616037067554843,0.5454545454545454,48,180
2022-01-18,花叶类,0.5898631927204251,0.5454545454545454,48,180
2022-01-19,花叶类,0.5671020701397118,0.5294117647058824,45,180
2022-01-20,花叶类,0.6136060690533252,0.5238095238095238,44,180
2022-01-21,花叶类,0.6173546144387284,0.5238095238095238,44,180
2022-01-22,花叶类,0.6248877619047187,0.5238095238095238,44,180
2022-01-23,花叶类,0.5811352465690105,0.5238095238095238,44,180
2022-01-24,花叶类,0.6682725969740226,0.5238095238095238,44,180
2022-01-25,花叶类,0.6690929739772399,0.5294117647058824,45,180
2022-01-26,花叶类,0.6753464998233942,0.5294117647058824,45,180
2022-01-27,花叶类,0.6744173958099298,0.5238095238095238,44,180
2022-01-28,花叶类,0.7046839720983974,0.5238095238095238,44,180
2022-01-29,花叶类,0.6472649577525678,0.5180722891566265,43,180
2022-01-30,花叶类,0.6598274661982584,0.5180722891566265,43,180
2022-02-01,花叶类,0.5965004060156974,0.5121951219512195,42,180
2022-02-02,花叶类,0.6347987845079495,0.5121951219512195,42,180
2022-02-03,花叶类,0.46397588591211525,0.5121951219512195,42,180
2022-02-04,花叶类,0.62131831228932,0.5121951219512195,42,180
2022-02-05,花叶类,0.6473929513831759,0.5180722891566265,43,180
2022-02-06,花叶类,0.563003264753944,0.5180722891566265,43,180
2022-02-07,花叶类,0.3999643802044882,0.5238095238095238,44,180
2022-02-08,花叶类,0.6070802969189811,0.5238095238095238,44,180
2022-02-09,花叶类,0.6344005738448069,0.5238095238095238,44,180
2022-02-10,花叶类,0.5585276930751003,0.5238095238095238,44,180
2022-02-11,花叶类,0.5834226094447672,0.5238095238095238,44,180
2022-02-12,花叶类,0.6106993329418303,0.5238095238095238,44,180
2022-02-13,花叶类,0.5732721722200167,0.5180722891566265,43,180
2022-02-14,花叶类,0.46678070109843645,0.5180722891566265,43,180
2022-02-15,花叶类,0.6428328951651061,0.5180722891566265,43,180
2022-02-16,花叶类,0.5001015757528255,0.5180722891566265,43,180
2022-02-17,花叶类,0.4269797017912934,0.5121951219512195,42,180
2022-02-18,花叶类,0.4965251070888479,0.5121951219512195,42,180
2022-02-19,花叶类,0.6253028279393729,0.5121951219512195,42,180
2022-02-20,花叶类,0.6087077023959124,0.5121951219512195,42,180
2022-02-21,花叶类,0.5939695583973692,0.5121951219512195,42,180
2022-02-22,花叶类,0.5832097964459879,0.5121951219512195,42,180
2022-02-23,花叶类,0.6777437917673046,0.5121951219512195,42,180
2022-02-24,花叶类,0.6145505194427197,0.5121951219512195,42,180
2022-02-25,花叶类,0.5862965138236553,0.5121951219512195,42,180
2022-02-26,花叶类,0.589128302781686,0.5180722891566265,43,180
2022-02-27,花叶类,0.5930711808342519,0.5294117647058824,45,180
2022-02-28,花叶类,0.6340828075339633,0.5294117647058824,45,180
2022-03-01,花叶类,0.6011034925618655,0.5294117647058824,45,180
2022-03-02,花叶类,0.5840947210771048,0.5348837209302325,46,180
2022-03-03,花叶类,0.6177286047007379,0.5348837209302325,46,180
2022-03-04,花叶类,0.5642740895117933,0.5348837209302325,46,180
2022-03-05,花叶类,0.672734972854593,0.5402298850574713,47,180
2022-03-06,花叶类,0.5967205735895877,0.5402298850574713,47,180
2022-03-07,花叶类,0.6025907431114189,0.5402298850574713,47,180
2022-03-08,花叶类,0.6001770653475479,0.5402298850574713,47,180
2022-03-09,花叶类,0.5642155517759497,0.5454545454545454,48,180
2022-03-10,花叶类,0.5599740068751313,0.5454545454545454,48,180
2022-03-11,花叶类,0.593379934868834,0.5454545454545454,48,180
2022-03-12,花叶类,0.5885854333839198,0.5454545454545454,48,180
2022-03-13,花叶类,0.5485144928496744,0.5454545454545454,48,180
2022-03-14,花叶类,0.5771024319437825,0.5555555555555556,50,180
2022-03-15,花叶类,0.633817622512358,0.5555555555555556,50,180
2022-03-16,花叶类,0.647403614937381,0.5604395604395604,51,180
2022-03-17,花叶类,0.6384073656777292,0.5604395604395604,51,180
2022-03-18,花叶类,0.6349170134385949,0.5604395604395604,51,180
2022-03-19,花叶类,0.6456806271851507,0.5604395604395604,51,180
2022-03-20,花叶类,0.6768323637958598,0.5604395604395604,51,180
2022-03-21,花叶类,0.5888990030837433,0.5604395604395604,51,180
2022-03-22,花叶类,0.5902103209209641,0.5604395604395604,51,180
2022-03-23,花叶类,0.5276710181124779,0.5604395604395604,51,180
2022-03-24,花叶类,0.5171954604731797,0.5604395604395604,51,180
2022-03-25,花叶类,0.6070944322189235,0.5698924731182796,53,180
2022-03-26,花叶类,0.5925886172399508,0.5698924731182796,53,180
2022-03-27,花叶类,0.5732660110062788,0.5698924731182796,53,180
2022-03-28,花叶类,0.5472597464273261,0.5698924731182796,53,180
2022-03-29,花叶类,0.5855725246284285,0.574468085106383,54,180
2022-03-30,花叶类,0.6081488278079441,0.574468085106383,54,180
2022-03-31,花叶类,0.6252723651137782,0.574468085106383,54,180
2022-04-01,花叶类,0.5819756687537557,0.574468085106383,54,180
2022-04-02,花叶类,0.6081397508821711,0.574468085106383,54,180
2022-04-03,花叶类,0.47551602979605484,0.5789473684210527,55,180
2022-04-04,花叶类,0.5914823281346429,0.5789473684210527,55,180
2022-04-05,花叶类,0.5987718855884474,0.5789473684210527,55,180
2022-04-06,花叶类,0.6090843081467157,0.5789473684210527,55,180
2022-04-07,花叶类,0.5190509012353643,0.5789473684210527,55,180
2022-04-08,花叶类,0.561230081681446,0.5789473684210527,55,180
2022-04-09,花叶类,0.6111624348240262,0.5789473684210527,55,180
2022-04-10,花叶类,0.5942982352311901,0.5789473684210527,55,180
2022-04-11,花叶类,0.5957254927981545,0.5789473684210527,55,180
2022-04-12,花叶类,0.5976028811597007,0.5789473684210527,55,180
2022-04-13,花叶类,0.5557854737303792,0.5789473684210527,55,180
2022-04-14,花叶类,0.5503287752369833,0.5918367346938775,58,180
2022-04-15,花叶类,0.5538053381983232,0.5918367346938775,58,180
2022-04-16,花叶类,0.5398715654221193,0.5918367346938775,58,180
2022-04-17,花叶类,0.5037526359435301,0.6078431372549019,62,180
2022-04-18,花叶类,0.6078277341113687,0.6116504854368932,63,180
2022-04-19,花叶类,0.6098211110546802,0.6190476190476191,65,180
2022-04-20,花叶类,0.4874757016941337,0.6190476190476191,65,180
2022-04-21,花叶类,0.6355148443494726,0.6190476190476191,65,180
2022-04-22,花叶类,0.6453653367153847,0.6190476190476191,65,180
2022-04-23,花叶类,0.5842074479967867,0.6190476190476191,65,180
2022-04-24,花叶类,0.5779213984771925,0.6190476190476191,65,180
2022-04-25,花叶类,0.5838366085037315,0.6190476190476191,65,180
2022-04-26,花叶类,0.58167257678348,0.6190476190476191,65,180
2022-04-27,花叶类,0.5268018738167531,0.6190476190476191,65,180
2022-04-28,花叶类,0.5609901530124173,0.6190476190476191,65,180
2022-04-29,花叶类,0.5946944644938306,0.6190476190476191,65,180
2022-04-30,花叶类,0.4995052156707442,0.6190476190476191,65,180
2022-05-01,花叶类,0.5110516876645859,0.6190476190476191,65,180
2022-05-02,花叶类,0.5120445041687014,0.6190476190476191,65,180
2022-05-03,花叶类,0.5004191764522073,0.6190476190476191,65,180
2022-05-04,花叶类,0.5101073885305856,0.6190476190476191,65,180
2022-05-05,花叶类,0.5166929170097505,0.6190476190476191,65,180
2022-05-06,花叶类,0.5106180020540768,0.6190476190476191,65,180
2022-05-07,花叶类,0.5120910814162845,0.6190476190476191,65,180
2022-05-08,花叶类,0.468653354397799,0.6153846153846154,64,180
2022-05-09,花叶类,0.4991028686098769,0.6116504854368932,63,180
2022-05-10,花叶类,0.5125722696039205,0.6116504854368932,63,180
2022-05-11,花叶类,0.48215649644633113,0.6116504854368932,63,180
2022-05-12,花叶类,0.4528570961293601,0.6116504854368932,63,180
2022-05-13,花叶类,0.49886993450013706,0.6116504854368932,63,180
2022-05-14,花叶类,0.524427665022962,0.6116504854368932,63,180
2022-05-15,花叶类,0.5492448415384614,0.6116504854368932,63,180
2022-05-16,花叶类,0.5273554859730105,0.6116504854368932,63,180
2022-05-17,花叶类,0.5222970705122905,0.6116504854368932,63,180
2022-05-18,花叶类,0.5311217089538918,0.6116504854368932,63,180
2022-05-19,花叶类,0.5324361447204726,0.6153846153846154,64,180
2022-05-20,花叶类,0.5096720510813266,0.6190476190476191,65,180
2022-05-21,花叶类,0.5112733241180083,0.6190476190476191,65,180
2022-05-22,花叶类,0.5145202772342771,0.6190476190476191,65,180
2022-05-23,花叶类,0.5083321463782466,0.6226415094339622,66,180
2022-05-24,花叶类,0.5188362036662737,0.6226415094339622,66,180
2022-05-25,花叶类,0.5218848340698081,0.6226415094339622,66,180
2022-05-26,花叶类,0.5224977523700857,0.6226415094339622,66,180
2022-05-27,花叶类,0.5239096885109771,0.6226415094339622,66,180
2022-05-28,花叶类,0.5258749237495153,0.6261682242990654,67,180
2022-05-29,花叶类,0.5293547778366454,0.6261682242990654,67,180
2022-05-30,花叶类,0.5234884361619441,0.6261682242990654,67,180
2022-05-31,花叶类,0.5340304171476651,0.6261682242990654,67,180
2022-06-01,花叶类,0.5361258044073458,0.6261682242990654,67,180
2022-06-02,花叶类,0.5004138978779227,0.6296296296296297,68,180
2022-06-03,花叶类,0.5388744678655744,0.6296296296296297,68,180
2022-06-04,花叶类,0.5426182507211694,0.6296296296296297,68,180
2022-06-05,花叶类,0.5448195227236103,0.6296296296296297,68,180
2022-06-06,花叶类,0.5388312875379685,0.6296296296296297,68,180
2022-06-07,花叶类,0.5489399843416896,0.6296296296296297,68,180
2022-06-08,花叶类,0.5508060036066407,0.6296296296296297,68,180
2022-06-09,花叶类,0.5544897705125731,0.6296296296296297,68,180
2022-06-10,花叶类,0.5432230804777779,0.6296296296296297,68,180
2022-06-11,花叶类,0.5547982910500748,0.6261682242990654,67,180
2022-06-12,花叶类,0.5583857055723498,0.6261682242990654,67,180
2022-06-13,花叶类,0.5530713784637825,0.6261682242990654,67,180
2022-06-14,花叶类,0.5633928849954856,0.6261682242990654,67,180
2022-06-15,花叶类,0.5590046393706796,0.6261682242990654,67,180
2022-06-16,花叶类,0.5706751442701229,0.6261682242990654,67,180
2022-06-17,花叶类,0.5720360045921009,0.6261682242990654,67,180
2022-06-18,花叶类,0.5747160063290779,0.6261682242990654,67,180
2022-06-19,花叶类,0.5781605643919177,0.6261682242990654,67,180
2022-06-20,花叶类,0.5820942133587288,0.6261682242990654,67,180
2022-06-21,花叶类,0.6048901711796995,0.6261682242990654,67,180
2022-06-22,花叶类,0.6106763722886903,0.6261682242990654,67,180
2022-06-23,花叶类,0.529653020807207,0.6261682242990654,67,180
2022-06-24,花叶类,0.6273135888681712,0.6261682242990654,67,180
2022-06-25,花叶类,0.6229100788705181,0.6261682242990654,67,180
2022-06-26,花叶类,0.6112694894490011,0.6261682242990654,67,180
2022-06-27,花叶类,0.5852860766920542,0.6261682242990654,67,180
2022-06-28,花叶类,0.6492927564661543,0.6261682242990654,67,180
2022-06-29,花叶类,0.65670075502316,0.6261682242990654,67,180
2022-06-30,花叶类,0.6553567745236019,0.6226415094339622,66,180
2022-07-01,花叶类,0.6723427455708602,0.6226415094339622,66,180
2022-07-02,花叶类,0.688405395978572,0.6226415094339622,66,180
2022-07-03,花叶类,0.6218017062520252,0.6226415094339622,66,180
2022-07-04,花叶类,0.5536304435371864,0.6226415094339622,66,180
2022-07-05,花叶类,0.6239582242839185,0.6226415094339622,66,180
2022-07-06,花叶类,0.6289373160327023,0.6226415094339622,66,180
2022-07-07,花叶类,0.6318477146838551,0.6226415094339622,66,180
2022-07-08,花叶类,0.6348719751762605,0.6226415094339622,66,180
2022-07-09,花叶类,0.638007304342616,0.6226415094339622,66,180
2022-07-10,花叶类,0.640760111201753,0.6226415094339622,66,180
2022-07-11,花叶类,0.643665680460619,0.6226415094339622,66,180
2022-07-12,花叶类,0.6458554979234591,0.6226415094339622,66,180
2022-07-13,花叶类,0.6479746249265151,0.6226415094339622,66,180
2022-07-14,花叶类,0.6443646672375247,0.6226415094339622,66,180
2022-07-15,花叶类,0.61919451326095,0.6190476190476191,65,180
2022-07-16,花叶类,0.6321061633276251,0.6190476190476191,65,180
2022-07-17,花叶类,0.657338770350471,0.6190476190476191,65,180
2022-07-18,花叶类,0.6175024280226049,0.6190476190476191,65,180
2022-07-19,花叶类,0.662520157029674,0.6190476190476191,65,180
2022-07-20,花叶类,0.6765101709698897,0.6190476190476191,65,180
2022-07-21,花叶类,0.667894253278306,0.6190476190476191,65,180
2022-07-22,花叶类,0.6705296795540552,0.6190476190476191,65,180
2022-07-23,花叶类,0.6734541696537351,0.6190476190476191,65,180
2022-07-24,花叶类,0.676691099369649,0.6153846153846154,64,180
2022-07-25,花叶类,0.6795663862732617,0.6153846153846154,64,180
2022-07-26,花叶类,0.7034355941698409,0.6153846153846154,64,180
2022-07-27,花叶类,0.6925244278629531,0.6153846153846154,64,180
2022-07-28,花叶类,0.7069510444257439,0.6153846153846154,64,180
2022-07-29,花叶类,0.22520171997742294,0.6153846153846154,64,180
2022-07-30,花叶类,0.4547237823825327,0.6153846153846154,64,180
2022-07-31,花叶类,0.35226990965141486,0.6153846153846154,64,180
2022-08-01,花叶类,0.24599254850617558,0.6153846153846154,64,180
2022-08-02,花叶类,0.2642640376426303,0.6153846153846154,64,180
2022-08-03,花叶类,0.3541340124275765,0.6190476190476191,65,180
2022-08-04,花叶类,0.3742821947029902,0.6153846153846154,64,180
2022-08-05,花叶类,0.48370058962469864,0.6116504854368932,63,180
2022-08-06,花叶类,0.4711399754436726,0.6116504854368932,63,180
2022-08-07,花叶类,0.4237994561736767,0.6116504854368932,63,180
2022-08-08,花叶类,0.23044094384791525,0.6116504854368932,63,180
2022-08-09,花叶类,0.296941954058331,0.6116504854368932,63,180
2022-08-10,花叶类,0.3223942910407449,0.6116504854368932,63,180
2022-08-11,花叶类,0.3087373785025296,0.6116504854368932,63,180
2022-08-12,花叶类,0.285724469290339,0.6116504854368932,63,180
2022-08-13,花叶类,0.37019908306094723,0.6078431372549019,62,180
2022-08-14,花叶类,0.270474893070575,0.6078431372549019,62,180
2022-08-15,花叶类,0.2848435901672264,0.6078431372549019,62,180
2022-08-16,花叶类,0.39633716447298417,0.6039603960396039,61,180
