销售日期,品类,折扣销售量,折扣销售额,折扣交易条数,折扣单品数,折扣同日正常价匹配条数,折扣价比中位数,折扣价比加权,折扣晚于19点占比,折扣同日正常价匹配率
2022-01-24,花叶类,18.0,40.0,18,6,18,0.693877551020408,0.693877551020408,1.0,1.0
2022-01-25,花叶类,15.0,35.3,15,7,13,0.693877551020408,0.693877551020408,1.0,0.8666666666666667
2022-01-25,辣椒类,1.0,2.9,1,1,1,0.5918367346938775,0.5918367346938775,1.0,1.0
2022-01-25,食用菌,3.0,6.0,3,2,3,0.6896551724137931,0.6896551724137931,0.6666666666666666,1.0
2022-01-26,花叶类,10.0,14.700000000000001,10,4,10,0.6842105263157895,0.6842105263157895,1.0,1.0
2022-01-26,辣椒类,2.0,4.0,2,1,2,0.6896551724137931,0.6896551724137931,1.0,1.0
2022-01-26,食用菌,3.0,6.0,3,2,3,0.6896551724137931,0.6896551724137931,0.3333333333333333,1.0
2022-01-27,花叶类,13.906,32.536,17,6,17,0.6896551724137931,0.6896551724137931,0.8823529411764706,1.0
2022-01-28,水生根茎类,40.0,396.0,39,1,39,0.9166666666666666,0.9166666666666666,0.23076923076923078,1.0
2022-01-28,花叶类,12.0,32.4,12,2,12,0.693877551020408,0.693877551020408,1.0,1.0
2022-01-30,花叶类,4.0,10.8,4,1,0,,,0.5,0.0
2022-02-02,食用菌,10.485,184.536,38,1,38,0.8148148148148149,0.8148148148148149,0.2631578947368421,1.0
2022-02-06,花叶类,3.0,6.3,3,3,3,0.7142857142857143,0.7142857142857143,1.0,1.0
2022-02-07,花叶类,7.0,18.200000000000003,7,2,7,0.7111111111111111,0.7111111111111111,1.0,1.0
2022-02-08,花叶类,2.0,5.4,2,1,2,0.6000000000000001,0.6000000000000001,1.0,1.0
2022-02-08,辣椒类,3.0,12.7,3,2,3,0.5918367346938775,0.5918367346938775,1.0,1.0
2022-02-09,辣椒类,9.0,52.1,9,2,8,0.595959595959596,0.595959595959596,0.4444444444444444,0.8888888888888888
2022-02-09,食用菌,10.0,44.4,10,3,2,0.693877551020408,0.693877551020408,0.1,0.2
2022-02-10,花叶类,17.0,40.6,17,5,11,0.693877551020408,0.693877551020408,0.9411764705882353,0.6470588235294118
2022-02-10,辣椒类,11.0,46.900000000000006,11,3,11,0.5918367346938775,0.5918367346938775,0.7272727272727273,1.0
2022-02-10,食用菌,3.0,11.9,3,2,3,0.6,0.6,1.0,1.0
2022-02-11,花叶类,8.0,21.4,8,4,8,0.7126984126984127,0.7126984126984127,1.0,1.0
2022-02-11,辣椒类,6.0,25.4,6,2,6,0.5918367346938775,0.5918367346938775,0.5,1.0
2022-02-11,食用菌,9.0,35.199999999999996,9,2,9,0.5066666666666666,0.5066666666666666,0.8888888888888888,1.0
2022-02-12,花叶类,6.0,14.7,6,4,6,0.7171428571428571,0.7171428571428571,1.0,1.0
2022-02-12,辣椒类,1.0,6.9,1,1,1,0.696969696969697,0.696969696969697,0.0,1.0
2022-02-12,食用菌,3.0,6.300000000000001,3,1,0,,,0.0,0.0
2022-02-13,花叶类,3.0,6.8,3,2,3,0.5555555555555556,0.5555555555555556,1.0,1.0
2022-02-14,花叶类,10.0,25.6,10,4,10,0.7155555555555555,0.7155555555555555,1.0,1.0
2022-02-15,花叶类,3.0,9.1,3,3,3,0.7111111111111111,0.7111111111111111,1.0,1.0
2022-02-16,花叶类,16.0,37.8,16,4,16,0.6,0.6,1.0,1.0
2022-02-16,辣椒类,1.0,2.9,1,1,1,0.5918367346938775,0.5918367346938775,1.0,1.0
2022-02-16,食用菌,2.0,3.8,2,2,1,0.5862068965517241,0.5862068965517241,1.0,0.5
2022-02-17,花叶类,2.0,5.4,2,1,2,0.6923076923076924,0.6923076923076924,1.0,1.0
2022-02-17,辣椒类,4.0,16.1,4,2,4,0.6956521739130435,0.6956521739130435,0.5,1.0
2022-02-17,食用菌,1.0,4.1,1,1,0,,,0.0,0.0
2022-02-18,花叶类,14.0,29.400000000000002,14,4,14,0.6896551724137931,0.6896551724137931,0.8571428571428571,1.0
2022-02-18,辣椒类,9.0,34.8,9,4,8,0.6956521739130435,0.6956521739130435,0.6666666666666666,0.8888888888888888
2022-02-18,食用菌,1.0,3.4,1,1,1,0.693877551020408,0.693877551020408,1.0,1.0
2022-02-19,花叶类,1.0,2.7,1,1,1,0.6923076923076924,0.6923076923076924,1.0,1.0
2022-02-19,辣椒类,8.0,36.1,8,4,7,0.6956521739130435,0.6956521739130435,0.375,0.875
2022-02-20,花叶类,5.0,10.0,5,2,5,0.6896551724137931,0.6896551724137931,1.0,1.0
2022-02-20,辣椒类,7.0,26.0,7,4,7,0.6956521739130435,0.6956521739130435,0.0,1.0
2022-02-21,花叶类,8.0,19.8,8,3,8,0.6923076923076924,0.6923076923076924,1.0,1.0
2022-02-21,辣椒类,3.0,12.1,3,3,2,0.6956521739130435,0.6956521739130435,0.3333333333333333,0.6666666666666666
2022-02-22,花叶类,12.0,26.5,12,4,12,0.6923076923076924,0.6923076923076924,1.0,1.0
2022-02-22,辣椒类,14.0,55.5,14,4,11,0.6956521739130435,0.6956521739130435,0.7142857142857143,0.7857142857142857
2022-02-23,花叶类,4.0,9.5,4,2,4,0.7142857142857143,0.7142857142857143,1.0,1.0
2022-02-23,辣椒类,9.0,37.3,9,4,7,0.7142857142857143,0.7142857142857143,0.5555555555555556,0.7777777777777778
2022-02-24,花叶类,18.0,43.0,18,4,18,0.7142857142857143,0.7142857142857143,0.6111111111111112,1.0
2022-02-24,辣椒类,15.0,65.5,15,5,14,0.7142857142857143,0.7142857142857143,0.4666666666666667,0.9333333333333333
2022-02-24,食用菌,1.0,4.1,1,1,0,,,1.0,0.0
2022-02-25,花叶类,11.0,23.5,11,3,11,0.72,0.72,0.6363636363636364,1.0
2022-02-25,辣椒类,17.0,79.0,17,5,9,0.6972477064220183,0.6972477064220183,0.11764705882352941,0.5294117647058824
2022-02-26,花叶类,3.0,6.0,3,1,3,0.6896551724137931,0.6896551724137931,1.0,1.0
2022-02-26,辣椒类,3.0,12.1,3,3,3,0.6956521739130435,0.6956521739130435,0.3333333333333333,1.0
2022-02-27,花叶类,4.0,7.2,4,1,4,0.72,0.72,1.0,1.0
2022-02-27,辣椒类,7.0,44.8,7,3,7,0.6972477064220183,0.6972477064220183,0.2857142857142857,1.0
2022-02-27,食用菌,4.0,27.6,4,1,0,,,0.5,0.0
2022-02-28,花叶类,12.0,26.6,12,4,8,0.6896551724137931,0.6896551724137931,0.3333333333333333,0.6666666666666666
2022-02-28,辣椒类,9.0,39.8,9,5,9,0.6956521739130435,0.6956521739130435,0.8888888888888888,1.0
2022-02-28,食用菌,1.0,6.9,1,1,0,,,1.0,0.0
2022-03-01,花叶类,12.0,24.2,12,4,12,0.7019704433497538,0.7019704433497538,1.0,1.0
2022-03-01,辣椒类,4.0,21.6,4,2,4,0.7058823529411765,0.7058823529411765,1.0,1.0
2022-03-02,花叶类,9.0,17.8,9,3,9,0.6896551724137931,0.6896551724137931,0.7777777777777778,1.0
2022-03-02,辣椒类,23.0,130.60000000000002,23,7,18,0.6974789915966387,0.6974789915966387,0.5652173913043478,0.782608695652174
2022-03-03,花叶类,7.0,15.3,7,4,4,0.6896551724137931,0.6896551724137931,0.5714285714285714,0.5714285714285714
2022-03-03,辣椒类,3.0,15.100000000000001,3,2,3,0.693877551020408,0.693877551020408,0.3333333333333333,1.0
2022-03-04,花叶类,5.0,10.0,5,2,5,0.6896551724137931,0.6896551724137931,1.0,1.0
2022-03-04,辣椒类,12.0,60.1,12,6,11,0.6974789915966387,0.6974789915966387,0.75,0.9166666666666666
2022-03-05,花叶类,1.0,1.8,1,1,1,0.72,0.72,1.0,1.0
2022-03-05,辣椒类,13.0,71.5,13,6,13,0.6956521739130435,0.6956521739130435,0.5384615384615384,1.0
2022-03-06,花叶类,2.0,3.8,2,2,2,0.7048275862068966,0.7048275862068966,1.0,1.0
2022-03-06,辣椒类,5.0,24.7,5,3,2,0.6954236239950525,0.6954236239950525,0.0,0.4
2022-03-07,花叶类,2.0,3.8,2,2,2,0.7048275862068966,0.7048275862068966,1.0,1.0
2022-03-07,辣椒类,6.0,23.1,6,4,2,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.3333333333333333
2022-03-08,花叶类,3.0,5.4,3,1,3,0.72,0.72,1.0,1.0
2022-03-08,花菜类,12.863,102.904,26,1,26,0.8,0.8,0.34615384615384615,1.0
2022-03-08,辣椒类,9.0,51.7,9,4,9,0.703125,0.703125,0.8888888888888888,1.0
2022-03-09,花叶类,5.0,9.3,5,2,5,0.6896551724137931,0.6896551724137931,0.0,1.0
2022-03-09,花菜类,14.06,112.48,30,1,30,0.8,0.8,0.2,1.0
2022-03-09,辣椒类,6.0,31.9,6,6,4,0.6963109354413702,0.6963109354413702,0.8333333333333334,0.6666666666666666
2022-03-09,食用菌,1.0,5.9,1,1,0,,,0.0,0.0
2022-03-10,花叶类,7.0,12.4,7,3,7,0.6896551724137931,0.6896551724137931,0.8571428571428571,1.0
2022-03-10,花菜类,14.782,118.256,35,1,35,0.8,0.8,0.34285714285714286,1.0
2022-03-10,辣椒类,18.0,98.4,18,8,15,0.6962025316455696,0.6962025316455696,0.1111111111111111,0.8333333333333334
2022-03-11,花叶类,11.0,20.7,11,4,11,0.793103448275862,0.793103448275862,0.7272727272727273,1.0
2022-03-11,花菜类,15.973,127.784,40,1,40,0.8,0.8,0.1,1.0
2022-03-11,辣椒类,19.0,114.6,19,6,8,0.703125,0.703125,0.47368421052631576,0.42105263157894735
2022-03-12,花菜类,24.418,195.344,51,1,51,0.8,0.8,0.1568627450980392,1.0
2022-03-12,辣椒类,6.0,20.7,6,3,5,0.7142857142857143,0.7142857142857143,0.5,0.8333333333333334
2022-03-12,食用菌,3.0,7.7,2,2,1,0.8620689655172414,0.8620689655172414,0.5,0.5
2022-03-13,花叶类,1.0,3.4,1,1,1,0.693877551020408,0.693877551020408,1.0,1.0
2022-03-13,花菜类,27.17,217.36,54,1,54,0.8,0.8,0.18518518518518517,1.0
2022-03-13,辣椒类,3.0,20.700000000000003,3,3,3,0.696969696969697,0.696969696969697,0.6666666666666666,1.0
2022-03-13,食用菌,2.0,5.0,2,1,2,0.8620689655172414,0.8620689655172414,0.0,1.0
2022-03-14,花叶类,10.0,24.400000000000002,10,3,10,0.7111111111111111,0.7111111111111111,0.9,1.0
2022-03-14,辣椒类,10.0,73.7,10,4,10,0.703125,0.703125,0.2,1.0
2022-03-14,食用菌,2.0,5.0,2,1,2,0.8620689655172414,0.8620689655172414,0.0,1.0
2022-03-15,花叶类,9.7,16.6,9,5,8,0.6842105263157895,0.6842105263157895,1.0,0.8888888888888888
2022-03-15,辣椒类,11.0,66.0,11,6,11,0.703125,0.703125,0.7272727272727273,1.0
2022-03-16,花叶类,4.0,11.6,4,1,4,0.5918367346938775,0.5918367346938775,1.0,1.0
2022-03-16,辣椒类,16.0,102.7,16,6,12,0.703125,0.703125,0.1875,0.75
2022-03-16,食用菌,1.536,14.8664,5,3,4,0.6,0.6,1.0,0.8
2022-03-17,花叶类,10.0,29.1,10,5,10,0.7948717948717949,0.7948717948717949,0.7,1.0
2022-03-17,辣椒类,22.0,110.3,22,7,11,0.696969696969697,0.696969696969697,0.45454545454545453,0.5
2022-03-18,水生根茎类,1.681,20.3048,7,1,7,0.5,0.5,1.0,1.0
2022-03-18,花叶类,15.0,34.0,15,7,12,0.6896551724137931,0.6896551724137931,1.0,0.8
2022-03-18,辣椒类,11.0,85.7,11,3,9,0.703125,0.703125,0.9090909090909091,0.8181818181818182
2022-03-18,食用菌,1.406,13.3114,5,3,1,0.5,0.5,1.0,0.2
2022-03-19,辣椒类,28.0,238.2,24,4,24,0.703125,0.703125,0.16666666666666666,1.0
2022-03-19,食用菌,2.516,8.612,3,2,2,0.8620689655172414,0.8620689655172414,0.0,0.6666666666666666
2022-03-20,辣椒类,2.0,12.8,2,1,2,0.5,0.5,0.0,1.0
2022-03-20,食用菌,4.0,10.0,4,1,4,0.8620689655172414,0.8620689655172414,0.0,1.0
2022-03-21,花叶类,16.297,237.1806,56,2,56,0.7674418604651163,0.7674418604651163,0.23214285714285715,1.0
2022-03-21,辣椒类,3.0,18.1,3,3,3,0.6956521739130435,0.6956521739130435,1.0,1.0
2022-03-22,花叶类,5.556,110.00880000000001,26,1,26,0.7674418604651163,0.7674418604651163,0.0,1.0
2022-03-22,辣椒类,7.264,57.886399999999995,8,4,6,0.6978417266187049,0.6978417266187049,0.625,0.75
2022-03-22,食用菌,0.909,10.3097,3,3,2,0.7,0.7,1.0,0.6666666666666666
2022-03-23,水生根茎类,0.395,4.4239999999999995,2,1,2,0.7,0.7,1.0,1.0
2022-03-23,花叶类,2.566,14.8068,4,2,4,0.7437209302325581,0.7437209302325581,0.5,1.0
2022-03-23,辣椒类,9.213000000000001,49.2163,10,7,9,0.6956521739130435,0.6956521739130435,0.4,0.9
2022-03-23,食用菌,1.218,13.2006,4,2,4,0.7,0.7,1.0,1.0
2022-03-24,花叶类,19.668,179.2264,41,6,41,0.7674418604651163,0.7674418604651163,0.34146341463414637,1.0
2022-03-24,辣椒类,4.0,27.6,4,2,4,0.6982901268615553,0.6982901268615553,0.25,1.0
2022-03-25,水生根茎类,0.238,2.6655999999999995,1,1,1,0.7,0.7,1.0,1.0
2022-03-25,花叶类,23.882,118.2636,34,5,34,0.6923076923076924,0.6923076923076924,0.6470588235294118,1.0
2022-03-25,辣椒类,12.389,97.7739,13,6,12,0.6998361998361999,0.6998361998361999,0.6923076923076923,0.9230769230769231
2022-03-25,食用菌,4.5280000000000005,16.5265,6,3,6,0.8620689655172414,0.8620689655172414,0.5,1.0
2022-03-26,水生根茎类,0.357,3.4272,2,1,2,0.6,0.6,1.0,1.0
2022-03-26,花叶类,18.337,236.3726,60,3,60,0.7674418604651163,0.7674418604651163,0.26666666666666666,1.0
2022-03-26,辣椒类,7.0,59.5,7,3,7,0.7027027027027027,0.7027027027027027,0.7142857142857143,1.0
2022-03-26,食用菌,3.154,33.960100000000004,12,3,8,0.601010101010101,0.601010101010101,0.75,0.6666666666666666
2022-03-27,花叶类,7.947,141.6506,29,2,29,0.7674418604651163,0.7674418604651163,0.06896551724137931,1.0
2022-03-27,辣椒类,4.0,33.7,4,2,4,0.7027027027027027,0.7027027027027027,0.25,1.0
2022-03-27,食用菌,1.5010000000000001,17.2098,6,3,3,0.7,0.7,1.0,0.5
2022-03-28,花叶类,20.0,49.8,20,6,17,0.6896551724137931,0.6896551724137931,0.7,0.85
2022-03-28,辣椒类,7.0,42.1,7,6,7,0.6956521739130435,0.6956521739130435,0.2857142857142857,1.0
2022-03-28,食用菌,0.33,2.7720000000000002,1,1,1,0.6,0.6,1.0,1.0
2022-03-29,水生根茎类,0.288,2.7647999999999997,2,1,2,0.6,0.6,1.0,1.0
2022-03-29,花叶类,8.0,26.4,8,2,8,0.693877551020408,0.693877551020408,1.0,1.0
2022-03-29,辣椒类,8.0,28.2,8,4,8,0.693877551020408,0.693877551020408,0.625,1.0
2022-03-29,食用菌,4.375,21.9102,9,4,3,0.8620689655172414,0.8620689655172414,0.7777777777777778,0.3333333333333333
2022-03-30,花叶类,5.0,17.7,5,2,5,0.693877551020408,0.693877551020408,1.0,1.0
2022-03-30,花菜类,27.198,217.584,48,1,48,0.8,0.8,0.16666666666666666,1.0
2022-03-30,辣椒类,5.0,48.5,5,2,5,0.6981132075471698,0.6981132075471698,0.4,1.0
2022-03-30,食用菌,0.606,7.2114,3,1,3,0.601010101010101,0.601010101010101,1.0,1.0
2022-03-31,花叶类,9.0,25.7,9,4,7,0.693877551020408,0.693877551020408,1.0,0.7777777777777778
2022-03-31,花菜类,23.31,186.48,45,1,45,0.8,0.8,0.13333333333333333,1.0
2022-03-31,辣椒类,8.0,40.2,8,5,5,0.693877551020408,0.693877551020408,0.375,0.625
2022-04-01,花叶类,8.0,25.4,8,5,8,0.693877551020408,0.693877551020408,0.875,1.0
2022-04-01,花菜类,21.042,168.336,39,1,39,0.8,0.8,0.2564102564102564,1.0
2022-04-01,辣椒类,15.0,109.3,15,6,15,0.6981132075471698,0.6981132075471698,0.5333333333333333,1.0
2022-04-01,食用菌,1.065,10.3398,4,3,4,0.6,0.6,1.0,1.0
2022-04-02,花叶类,6.0,15.5,6,5,6,0.6909814323607428,0.6909814323607428,1.0,1.0
2022-04-02,花菜类,22.116,176.928,41,1,41,0.8,0.8,0.1951219512195122,1.0
2022-04-02,辣椒类,7.0,31.8,7,5,7,0.6962025316455696,0.6962025316455696,0.5714285714285714,1.0
2022-04-02,食用菌,2.067,13.003400000000001,5,4,4,0.5961538461538463,0.5961538461538463,0.8,0.8
2022-04-03,水生根茎类,0.689,7.716799999999999,3,1,3,0.7,0.7,1.0,1.0
2022-04-03,花叶类,7.593,21.7812,9,4,9,0.6896551724137931,0.6896551724137931,0.7777777777777778,1.0
2022-04-03,花菜类,14.318999999999999,114.55199999999999,23,1,23,0.8,0.8,0.17391304347826086,1.0
2022-04-03,辣椒类,21.0,119.6,21,7,19,0.693877551020408,0.693877551020408,0.6666666666666666,0.9047619047619048
2022-04-04,花叶类,6.0,14.4,6,3,6,0.6896551724137931,0.6896551724137931,1.0,1.0
2022-04-04,辣椒类,11.0,72.8,11,7,11,0.6962025316455696,0.6962025316455696,0.36363636363636365,1.0
2022-04-04,食用菌,0.365,3.577,1,1,1,0.7000000000000001,0.7000000000000001,1.0,1.0
2022-04-05,花叶类,12.0,33.1,12,5,12,0.6923076923076924,0.6923076923076924,1.0,1.0
2022-04-05,辣椒类,5.0,22.6,5,2,5,0.693877551020408,0.693877551020408,1.0,1.0
2022-04-05,食用菌,0.43,4.214,1,1,1,0.7000000000000001,0.7000000000000001,1.0,1.0
2022-04-06,水生根茎类,1.115,12.488,4,1,4,0.7,0.7,0.5,1.0
2022-04-06,花叶类,24.0,70.4,24,8,24,0.6923076923076924,0.6923076923076924,0.875,1.0
2022-04-06,辣椒类,7.0,57.4,7,3,5,0.6981132075471698,0.6981132075471698,0.2857142857142857,0.7142857142857143
2022-04-06,食用菌,0.671,8.006599999999999,3,2,3,0.7,0.7,1.0,1.0
2022-04-07,花叶类,18.0,50.7,18,6,15,0.6923076923076924,0.6923076923076924,0.8333333333333334,0.8333333333333334
2022-04-07,辣椒类,6.0,33.7,6,5,4,0.6930926216640503,0.6930926216640503,0.6666666666666666,0.6666666666666666
2022-04-07,食用菌,0.172,2.3908,1,1,0,,,1.0,0.0
2022-04-08,花叶类,7.0,16.1,7,4,5,0.6923076923076924,0.6923076923076924,1.0,0.7142857142857143
2022-04-08,辣椒类,11.653,67.5854,13,8,11,0.6962025316455696,0.6962025316455696,0.9230769230769231,0.8461538461538461
2022-04-08,食用菌,3.314,20.4263,7,4,2,0.6923076923076924,0.6923076923076924,1.0,0.2857142857142857
2022-04-09,花叶类,5.0,11.4,5,4,5,0.6896551724137931,0.6896551724137931,1.0,1.0
2022-04-09,辣椒类,13.0,79.9,13,5,13,0.6962025316455696,0.6962025316455696,0.3076923076923077,1.0
2022-04-10,花叶类,11.0,28.3,11,3,11,0.6923076923076924,0.6923076923076924,1.0,1.0
2022-04-10,辣椒类,10.345,108.564,11,3,10,0.6981132075471698,0.6981132075471698,0.5454545454545454,0.9090909090909091
2022-04-10,食用菌,1.677,10.6413,4,3,4,0.701010101010101,0.701010101010101,1.0,1.0
2022-04-11,花叶类,7.0,15.2,7,3,2,0.5897435897435898,0.5897435897435898,0.2857142857142857,0.2857142857142857
2022-04-11,辣椒类,17.0,101.9,17,4,13,0.6956521739130435,0.6956521739130435,0.29411764705882354,0.7647058823529411
2022-04-11,食用菌,0.782,7.132999999999999,3,2,2,0.7,0.7,0.6666666666666666,0.6666666666666666
2022-04-12,花叶类,0.301,2.5284,1,1,1,0.7000000000000001,0.7000000000000001,1.0,1.0
2022-04-12,辣椒类,10.0,64.0,10,5,8,0.6959273527793065,0.6959273527793065,0.5,0.8
2022-04-13,花叶类,3.284,9.7856,4,3,4,0.6923076923076924,0.6923076923076924,0.75,1.0
2022-04-13,辣椒类,17.0,137.2,17,4,14,0.6956521739130435,0.6956521739130435,0.11764705882352941,0.8235294117647058
2022-04-13,食用菌,2.235,13.956,5,2,5,0.6,0.6,1.0,1.0
2022-04-14,花叶类,23.0,91.4,14,6,9,0.6923076923076924,0.6923076923076924,1.0,0.6428571428571429
2022-04-14,辣椒类,1.0,9.0,1,1,1,0.6976744186046512,0.6976744186046512,1.0,1.0
2022-04-15,花叶类,13.0,34.1,13,5,13,0.5084745762711864,0.5084745762711864,1.0,1.0
2022-04-16,花叶类,8.0,16.7,8,5,8,0.688259109311741,0.688259109311741,1.0,1.0
2022-04-16,辣椒类,7.0,37.1,7,3,7,0.6962025316455696,0.6962025316455696,0.5714285714285714,1.0
2022-04-16,食用菌,2.934,31.5168,10,2,10,0.7,0.7,1.0,1.0
2022-04-17,花叶类,0.36,3.024,1,1,1,0.7000000000000001,0.7000000000000001,1.0,1.0
2022-04-17,辣椒类,12.0,48.5,12,6,9,0.6923076923076924,0.6923076923076924,0.8333333333333334,0.75
2022-04-17,食用菌,1.5230000000000001,16.5662,5,2,4,0.7,0.7,0.2,0.8
2022-04-18,花叶类,15.36,38.324,16,4,15,0.5897435897435898,0.5897435897435898,0.9375,0.9375
2022-04-18,辣椒类,9.370000000000001,52.21,10,6,9,0.6966292134831461,0.6966292134831461,0.6,0.9
2022-04-18,食用菌,6.966,39.6556,17,3,15,0.6,0.6,0.9411764705882353,0.8823529411764706
2022-04-19,水生根茎类,0.276,3.0912,1,1,1,0.7,0.7,1.0,1.0
2022-04-19,花叶类,6.0,14.8,6,4,6,0.6909814323607428,0.6909814323607428,0.5,1.0
2022-04-19,辣椒类,8.0,38.4,8,3,8,0.6956521739130435,0.6956521739130435,0.875,1.0
2022-04-19,食用菌,5.935,54.1499,21,4,21,0.7,0.7,1.0,1.0
2022-04-20,花叶类,19.0,49.2,19,6,18,0.6909814323607428,0.6909814323607428,0.5789473684210527,0.9473684210526315
2022-04-20,辣椒类,2.0,4.0,2,2,2,0.6896551724137931,0.6896551724137931,1.0,1.0
2022-04-20,食用菌,6.081,56.966,21,3,21,0.7,0.7,0.42857142857142855,1.0
2022-04-21,花叶类,26.953,62.6052,28,11,26,0.6896551724137931,0.6896551724137931,0.5714285714285714,0.9285714285714286
2022-04-21,辣椒类,9.0,46.7,9,6,8,0.6962025316455696,0.6962025316455696,0.3333333333333333,0.8888888888888888
2022-04-21,食用菌,2.883,28.4907,11,3,8,0.7,0.7,0.5454545454545454,0.7272727272727273
2022-04-22,花叶类,7.0,20.2,7,6,6,0.6909814323607428,0.6909814323607428,1.0,0.8571428571428571
2022-04-22,辣椒类,13.0,63.8,13,5,7,0.6962025316455696,0.6962025316455696,0.46153846153846156,0.5384615384615384
2022-04-22,食用菌,4.326,21.092599999999997,8,5,3,0.693877551020408,0.693877551020408,0.75,0.375
2022-04-23,水生根茎类,0.709,7.940799999999999,3,1,3,0.7,0.7,1.0,1.0
2022-04-23,辣椒类,10.0,48.2,10,4,9,0.7076923076923076,0.7076923076923076,0.1,0.9
2022-04-23,食用菌,1.25,15.9824,6,2,4,0.702020202020202,0.702020202020202,1.0,0.6666666666666666
2022-04-24,花叶类,3.0,7.8999999999999995,3,3,1,0.6896551724137931,0.6896551724137931,1.0,0.3333333333333333
2022-04-24,食用菌,1.8079999999999998,14.7546,6,2,6,0.7000000000000001,0.7000000000000001,1.0,1.0
2022-04-25,花叶类,10.0,24.2,10,6,6,0.7003831417624522,0.7003831417624522,1.0,0.6
2022-04-25,辣椒类,10.350999999999999,63.8312,11,5,10,0.7016949152542373,0.7016949152542373,0.9090909090909091,0.9090909090909091
2022-04-25,食用菌,1.105,11.9764,5,2,3,0.6973684210526316,0.6973684210526316,0.6,0.6
2022-04-26,水生根茎类,1.009,9.686399999999999,4,1,0,,,0.75,0.0
2022-04-26,花叶类,14.0,28.0,14,7,9,0.6896551724137931,0.6896551724137931,0.7142857142857143,0.6428571428571429
2022-04-26,辣椒类,5.0760000000000005,33.4564,6,4,4,0.693877551020408,0.693877551020408,0.6666666666666666,0.6666666666666666
2022-04-26,食用菌,0.601,5.469099999999999,2,1,0,,,1.0,0.0
2022-04-27,水生根茎类,0.947,9.091199999999999,4,1,0,,,1.0,0.0
2022-04-27,花叶类,3.0,4.5,3,2,1,0.5789473684210527,0.5789473684210527,1.0,0.3333333333333333
2022-04-27,辣椒类,4.0,19.8,4,3,3,0.5963302752293578,0.5963302752293578,1.0,0.75
2022-04-27,食用菌,2.559,20.159399999999998,9,2,9,0.6,0.6,1.0,1.0
2022-04-28,花叶类,5.0,9.3,5,4,4,0.6896551724137931,0.6896551724137931,1.0,0.8
2022-04-28,辣椒类,9.0,54.0,9,5,6,0.7033898305084746,0.7033898305084746,1.0,0.6666666666666666
2022-04-28,食用菌,1.351,10.2696,2,2,1,0.6,0.6,0.5,0.5
2022-04-29,花叶类,8.0,15.8,8,5,5,0.6896551724137931,0.6896551724137931,1.0,0.625
2022-04-29,辣椒类,6.0,43.5,6,3,5,0.7033898305084746,0.7033898305084746,0.6666666666666666,0.8333333333333334
2022-04-29,食用菌,3.3129999999999997,20.1756,7,4,6,0.6973684210526316,0.6973684210526316,1.0,0.8571428571428571
2022-04-30,辣椒类,6.0,30.200000000000003,6,2,2,0.7033898305084746,0.7033898305084746,0.0,0.3333333333333333
2022-04-30,食用菌,0.387,3.7926,1,1,0,,,0.0,0.0
2022-05-01,花叶类,9.598,37.4322,1,1,0,,,1.0,0.0
2022-05-01,食用菌,3.0,6.0,3,1,3,0.6896551724137931,0.6896551724137931,1.0,1.0
2022-05-02,花菜类,12.399000000000001,99.19200000000001,29,1,29,0.8,0.8,0.3103448275862069,1.0
