销售日期,分类名称,日总销量,日销售额,条数,单品数,日批发成本,批发价覆盖销量,日平均售价,日加权批发价,月份,星期,月份_02,月份_03,月份_04,月份_05,月份_06,月份_07,月份_08,月份_09,月份_10,月份_11,月份_12,星期_2,星期_3,星期_4,星期_5,星期_6,星期_7
2023-04-07,花叶类,97.267,442.74580000000003,136,14,268.95493,136,4.551860343179085,1.9776097794117646,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-08,花叶类,155.424,768.9114,220,15,473.60757,220,4.947185762816553,2.152761681818182,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-04-09,花叶类,171.616,780.9702,233,14,505.29711,233,4.550684085399962,2.168657124463519,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-04-10,花叶类,103.411,456.3788,137,12,293.27272,137,4.413251975128372,2.140676788321168,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-11,花叶类,99.675,448.9882,127,13,284.98824,127,4.504521695510409,2.2440018897637795,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-12,花叶类,98.089,464.3952,138,12,310.17044,138,4.7344268980211845,2.247611884057971,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-04-13,花叶类,81.82000000000001,443.982,129,14,292.88149,129,5.42632608164263,2.2703991472868217,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-14,花叶类,93.087,389.873,126,10,249.20827,126,4.188264741585828,1.9778434126984128,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-15,花叶类,187.791,812.0936,245,13,549.25079,245,4.324454313572003,2.2418399591836735,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-04-16,花叶类,175.215,829.8538,271,17,588.7799,271,4.7362029506606165,2.172619557195572,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-04-17,花叶类,89.884,395.7244,144,15,285.43124,144,4.40261225579636,1.982161388888889,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18,花叶类,151.76,640.082,200,14,449.06871,200,4.217725355824987,2.24534355,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-19,花叶类,126.971,547.667,173,14,382.51342999999997,173,4.313323514818345,2.211060289017341,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-04-20,花叶类,103.475,483.0106,170,16,354.80895,170,4.667896593380044,2.087111470588235,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-21,花叶类,192.551,840.9882,254,16,587.05042,254,4.36761273636595,2.3112221259842523,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-22,花叶类,302.374,1406.1246,433,15,983.59917,433,4.650282762406821,2.2715916166281755,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-04-23,花叶类,243.486,994.4682,316,14,681.37106,316,4.08429314211084,2.1562375316455697,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-04-24,花叶类,169.83,715.5634,213,11,487.98014,213,4.213409880468704,2.290986572769953,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-25,花叶类,146.007,608.0146,195,12,417.00205,195,4.164283904196374,2.138472051282051,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-26,花叶类,126.458,549.2774,186,13,391.04542,186,4.343555963244714,2.1023947311827955,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-04-27,花叶类,106.949,470.9916,159,13,323.03475,159,4.403889704438564,2.0316650943396226,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-28,花叶类,134.339,593.574,183,13,401.70995,183,4.418478624971155,2.195136338797814,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-29,花叶类,152.554,756.567,210,13,515.14084,210,4.959338988161569,2.4530516190476193,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-04-30,花叶类,117.666,602.2892,178,13,421.10684,178,5.118634099909915,2.365768764044944,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-05-01,花叶类,160.855,820.6678,230,14,588.6683800000001,230,5.101910416213361,2.559427739130435,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02,花叶类,178.091,926.2094,256,14,674.15391,256,5.2007647775575405,2.6334137109375,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-03,花叶类,239.366,1208.4628,338,14,863.93228,338,5.048598380722408,2.5560126627218933,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-05-04,花叶类,108.428,601.5344,166,10,424.93014,166,5.547777326889734,2.5598201204819278,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-05,花叶类,108.371,660.4214,185,13,460.77803,185,6.094078674184053,2.4906920540540542,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-05-06,花叶类,160.743,895.5712,225,15,614.42982,225,5.571447590252764,2.7307992,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-07,花叶类,234.132,1234.3029999999999,331,15,835.35986,331,5.271825295132659,2.5237458006042295,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-05-08,花叶类,141.689,820.2662,211,13,553.81016,211,5.78920170231987,2.624692701421801,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-09,花叶类,134.554,665.398,194,12,437.43331,194,4.9452115879126595,2.25481087628866,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-10,花叶类,146.834,774.6214,221,13,507.01434,221,5.2754906901671275,2.2941825339366515,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-05-11,花叶类,148.549,761.3816,232,13,501.26759999999996,232,5.125457593117423,2.1606362068965517,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-12,花叶类,133.706,731.074,220,12,480.64366,220,5.467772575651056,2.1847439090909093,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-05-13,花叶类,170.984,936.0536,270,16,621.82295,270,5.474509895662751,2.303047962962963,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-14,花叶类,186.781,1014.544,304,14,665.87782,304,5.431730208104678,2.190387565789474,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-05-15,花叶类,146.336,736.159,216,16,484.40084,216,5.030607642685326,2.2425964814814816,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-16,花叶类,171.274,890.102,250,15,573.698,250,5.1969475810689305,2.2947919999999997,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-17,花叶类,140.47,737.937,224,14,481.89837,224,5.25334235067986,2.1513320089285712,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-05-18,花叶类,103.986,558.926,174,15,351.79596,174,5.375012020848961,2.0218158620689652,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-19,花叶类,121.327,610.326,178,13,402.3362,178,5.030421917627569,2.2603157303370787,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-05-20,花叶类,147.822,722.468,240,12,471.23249,240,4.887418652162736,1.9634687083333333,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-21,花叶类,194.446,1073.1488,311,13,659.716,311,5.519006819374016,2.1212733118971063,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-05-22,花叶类,134.741,688.119,208,12,400.68207,208,5.106975605049688,1.9263561057692309,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-23,花叶类,122.592,589.105,159,10,354.79731,159,4.805411446097625,2.2314296226415093,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-24,花叶类,120.51,613.604,185,12,378.50325000000004,185,5.091726827649158,2.045963513513514,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-05-25,花叶类,108.755,577.172,180,10,362.62867,180,5.307084731736472,2.014603722222222,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-26,花叶类,148.816,762.5774,248,15,485.44618,248,5.124297118589399,1.9574442741935485,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-05-27,花叶类,263.537,1337.1152,397,15,887.47412,397,5.073728546655688,2.235451183879093,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-05-28,花叶类,251.705,1322.8402,376,15,870.7271,376,5.25551816610715,2.3157635638297873,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-05-29,花叶类,132.604,695.3388,209,16,447.52434,209,5.243724171216554,2.141264784688995,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,花叶类,134.287,695.4639999999999,223,14,457.61301,223,5.178937648469322,2.0520762780269055,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-31,花叶类,133.132,712.956,197,13,467.44126,197,5.355256437220202,2.372798274111675,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-01,花叶类,123.982,669.2904,196,12,443.24508,196,5.3982868480908515,2.261454489795918,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-02,花叶类,144.142,792.086,224,13,503.76776,224,5.495178365778191,2.2489632142857143,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-06-03,花叶类,202.081,1131.2974,317,15,700.5074,317,5.598237340472385,2.209802523659306,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-04,花叶类,201.285,1095.1152,307,15,710.18196,307,5.440620016394664,2.313296286644951,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023-06-05,花叶类,125.623,730.9716,220,16,456.57497,220,5.818772040151883,2.0753407727272726,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-06,花叶类,136.393,775.7146,197,13,500.53209,197,5.687349057502951,2.5407720304568526,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-07,花叶类,123.913,671.528,193,15,434.27205,193,5.4193506734563766,2.250114248704663,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-08,花叶类,105.298,571.6952,158,14,376.74012,158,5.429307299283937,2.3844311392405064,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-09,花叶类,112.823,624.7904,184,15,406.04374,184,5.537792825930883,2.206759456521739,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-06-10,花叶类,212.159,1187.2712,334,16,782.00612,334,5.596138744997855,2.3413356886227543,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-11,花叶类,192.119,1072.5268,313,14,720.77109,313,5.582617023823777,2.30278303514377,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023-06-12,花叶类,105.231,566.9816,157,14,383.41838,157,5.387971225209301,2.442155286624204,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-13,花叶类,122.404,706.2312,185,14,469.31321,185,5.769674193653802,2.5368281621621622,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-14,花叶类,97.688,580.7948,154,14,359.37774,154,5.945405781672263,2.3336216883116885,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-15,花叶类,101.42,535.4972,159,13,342.82989,159,5.279996056004733,2.1561628301886793,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-16,花叶类,143.11,808.5056,181,14,483.12109,181,5.649539515058346,2.6691772928176793,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-06-17,花叶类,230.472,1247.585,388,15,746.41894,388,5.413173834565587,1.9237601546391754,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-18,花叶类,241.916,1260.29,362,15,791.98988,362,5.2096182145868815,2.1878173480662984,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023-06-19,花叶类,116.749,587.3598,193,15,374.45265,193,5.030962149568733,1.940169170984456,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-20,花叶类,100.466,536.1116,164,14,347.61306,164,5.336249079290506,2.119591829268293,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-21,花叶类,106.137,501.5612,184,15,316.28198,184,4.725601816520157,1.7189238043478259,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-22,花叶类,163.919,832.432,270,15,481.51364,270,5.078313069259817,1.7833838518518519,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-23,花叶类,147.99699999999999,753.896,228,13,461.86998,228,5.0939951485503085,2.0257455263157893,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-06-24,花叶类,146.656,762.1928,236,14,498.62915,236,5.197147065241109,2.112835381355932,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2023-06-25,花叶类,87.895,454.7804,153,13,301.97696,153,5.174132772057569,1.9737056209150328,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023-06-26,花叶类,64.597,381.2596,144,14,229.03308,144,5.902125485703671,1.5905075000000002,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-27,花叶类,108.063,558.6156,173,15,364.53916,173,5.169351211793121,2.107162774566474,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-28,花叶类,107.625,550.184,165,12,376.42578,165,5.112046457607433,2.2813683636363633,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-29,花叶类,116.09,583.3398,181,12,382.70504,181,5.024892755620638,2.114392486187845,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-30,花叶类,120.104,620.9988,181,12,370.76124,181,5.170508892293346,2.048404640883978,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-01,花菜类,47.076,598.634,102,2,395.83628000000004,102,12.716331039170703,3.8807478431372555,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-07-02,花菜类,43.943,546.032,95,2,344.33378,95,12.4259153903921,3.624566105263158,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-07-03,花菜类,42.076,495.368,96,2,312.45916,96,11.773172354786576,3.2547829166666666,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-07-04,花菜类,55.662,702.186,126,2,457.40441999999996,126,12.615177320254393,3.630193809523809,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-07-05,花菜类,55.474,697.982,106,2,465.82392000000004,106,12.582146591195876,4.394565283018868,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-07-06,花菜类,42.277,500.443,85,2,329.8324,85,11.837240106913924,3.8803811764705882,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,花菜类,45.749,526.991,97,2,334.62056,97,11.519180747120155,3.449696494845361,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-08,花菜类,45.433,532.102,95,2,333.56052999999997,95,11.711795391015341,3.5111634736842103,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-07-09,花菜类,41.131,496.204,89,2,310.57561,89,12.063990663976076,3.489613595505618,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-07-10,花菜类,57.167,613.936,126,2,376.2169,126,10.73934262773978,2.9858484126984126,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-07-11,花菜类,69.376,719.439,125,2,436.46641,125,10.370142412361622,3.4917312799999998,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-07-12,花菜类,64.004,707.371,131,2,408.34941000000003,131,11.051981126179612,3.1171710687022904,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-07-13,花菜类,29.221,296.998,66,2,172.74257,66,10.163854761986242,2.6173116666666667,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,花菜类,53.035000000000004,520.53,105,2,279.41175,105,9.81483925709437,2.6610642857142857,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-15,花菜类,34.894,345.916,70,2,183.61319,70,9.913337536539233,2.6230455714285714,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-07-16,花菜类,35.3,388.648,74,2,208.30752,74,11.009858356940512,2.8149664864864867,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-07-17,花菜类,39.855,413.474,82,2,226.4016,82,10.374457408104378,2.7609951219512197,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-07-18,花菜类,51.371,537.642,104,2,295.09449,104,10.465865955500185,2.8374470192307695,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-07-19,花菜类,67.928,723.6560000000001,147,2,403.76422,147,10.653279943469558,2.74669537414966,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-07-20,花菜类,42.51,381.084,88,2,214.25724,88,8.964573041637262,2.4347413636363635,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,花菜类,44.897,421.454,104,2,234.94249,104,9.387130543243424,2.259062403846154,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-22,花菜类,48.839,482.514,105,2,268.32773000000003,105,9.879686316263642,2.555502190476191,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-07-23,花菜类,36.344,396.178,82,2,234.68367,82,10.900781421967862,2.8619959756097564,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-07-24,花菜类,34.424,376.288,71,2,227.87968,71,10.930978387171741,3.209572957746479,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-07-25,花菜类,49.636,551.126,103,2,347.58535,103,11.103352405512128,3.3746150485436894,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-07-26,花菜类,54.93,622.632,119,2,401.30612,119,11.335008192244674,3.372320336134454,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-07-27,花菜类,37.663,413.06,78,2,264.35149,78,10.9672622998699,3.389121666666667,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,花菜类,32.735,353.992,65,2,222.97254999999998,65,10.813868947609594,3.430346923076923,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-29,花菜类,38.031,439.866,86,2,282.10945,86,11.565985643290999,3.2803424418604648,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-07-30,花菜类,32.394,342.73199999999997,70,2,214.86252000000002,70,10.580107427301352,3.0694645714285715,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-07-31,花菜类,36.922,390.57800000000003,73,2,247.16234,73,10.578462705162236,3.3857854794520548,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-01,花菜类,50.603,567.742,111,2,374.94429,111,11.219532438788214,3.3778764864864868,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-08-02,花菜类,49.219,556.502,99,2,373.27852,99,11.306649870984781,3.7704901010101013,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-08-03,花菜类,44.426,492.028,89,2,314.65907999999996,89,11.075226218880836,3.5354952808988758,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-04,花菜类,44.534,484.39,99,2,299.01651,99,10.876858130866305,3.0203687878787875,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-08-05,花菜类,43.631,446.41,101,2,271.85225,101,10.231486786917559,2.6916064356435645,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-08-06,花菜类,40.827,394.476,84,2,238.4952,84,9.662135351605556,2.8392285714285714,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-08-07,花菜类,40.272,438.672,89,2,266.26655999999997,89,10.892729439809298,2.9917591011235953,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-08-08,花菜类,58.156,619.868,132,2,371.36375999999996,132,10.658711053029783,2.813361818181818,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-08-09,花菜类,54.876,655.23,117,2,449.74826,117,11.940192433850864,3.8440022222222225,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-08-10,花菜类,50.7,589.83,116,2,405.46511000000004,116,11.633727810650887,3.495388879310345,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-11,花菜类,56.279,643.296,133,2,397.34051,133,11.430480285719362,2.987522631578947,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-08-12,花菜类,50.065,581.3,111,2,348.64304,111,11.610905822430839,3.140928288288288,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-08-13,花菜类,47.468,494.769,113,2,330.91526,113,10.423211426645318,2.928453628318584,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-08-14,花菜类,58.582,598.5409999999999,137,2,366.74234,137,10.217148612201699,2.676951386861314,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-08-15,花菜类,79.38,680.84,169,2,403.864,169,8.576971529352482,2.3897278106508875,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-08-16,花菜类,60.231,634.4398,137,2,409.64099,137,10.533442911457554,2.990080218978102,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-08-17,花菜类,51.749,535.147,121,2,326.53364,121,10.341204660959633,2.698625123966942,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-18,花菜类,55.92,551.62,129,2,344.0431,129,9.86444921316166,2.6670007751937983,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-08-19,花菜类,64.061,591.306,140,2,416.34862,140,9.230358564493217,2.973918714285714,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-08-20,花菜类,69.587,630.3,150,2,427.62940000000003,150,9.057726299452483,2.850862666666667,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-08-21,花菜类,50.062,507.66,108,2,303.71992,108,10.140625624225962,2.8122214814814814,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-08-22,花菜类,55.886,563.756,132,2,330.70092999999997,132,10.08760691407508,2.5053100757575755,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-08-23,花菜类,71.556,775.273,158,2,455.41546999999997,158,10.834493264016995,2.882376392405063,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-08-24,花菜类,41.784,439.187,89,2,279.61451,89,10.510889335630864,3.14173606741573,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-25,花菜类,47.761,527.521,106,2,326.61766,106,11.045015807876718,3.081298679245283,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-08-26,花菜类,63.106,701.443,133,2,463.21959000000004,133,11.115313916267866,3.4828540601503764,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-08-27,花菜类,65.932,710.968,141,2,490.11478,141,10.78335254504641,3.4759913475177306,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-08-28,花菜类,39.93,387.056,84,2,265.3225,84,9.69336338592537,3.1586011904761904,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-08-29,花菜类,56.803,583.74,116,2,405.23382999999995,116,10.27656989947714,3.4933950862068963,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-08-30,花菜类,80.779,815.7,170,2,547.64319,170,10.097921489496033,3.221430529411765,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-08-31,花菜类,54.722,546.932,113,2,337.23513,113,9.994737034465114,2.9843816814159294,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-01,花菜类,55.858,566.672,118,2,368.32108,118,10.144867342189123,3.121365084745763,9,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020-09-02,花菜类,38.716,393.956,90,2,250.92916,90,10.175534662671764,2.788101777777778,9,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-09-03,花菜类,38.893,386.36,86,2,233.54348,86,9.933921271179903,2.715621860465116,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-09-04,花菜类,46.612,460.088,101,2,270.37846,101,9.870591264052175,2.6770144554455446,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-09-05,花菜类,57.828,582.46,125,2,348.38913,125,10.072283322957738,2.7871130400000004,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2020-09-06,花菜类,53.202,592.318,131,2,336.23988,131,11.133378444419384,2.566716641221374,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-09-07,花菜类,26.257,293.354,64,2,166.37875,64,11.172411166546063,2.59966796875,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-08,花菜类,33.239,371.65,83,2,219.41044,83,11.18114263365324,2.643499277108434,9,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020-09-09,花菜类,32.73,363.64,75,2,218.9349,75,11.110296364191873,2.919132,9,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-09-10,花菜类,52.067,608.048,121,2,399.54048,121,11.678183878464287,3.301987438016529,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-09-11,花菜类,30.406,282.612,64,2,200.7377,64,9.29461290534763,3.1365265625,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-09-12,花菜类,43.337,451.515,89,2,316.75634,89,10.418695341163438,3.55906,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2020-09-13,花菜类,41.704,419.798,95,2,291.04016,95,10.066132745060425,3.0635806315789473,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
